date,vix_ma_ratio,dxy,dxy_change
2023-01-23,0.9593238246170099,119.1671,-0.0016060818305814184
2023-01-24,0.9616432411581765,119.1174,-0.0004170614204759282
2023-01-25,0.955412158556111,118.995,-0.0010275576867863068
2023-01-26,0.9458672733054473,119.0472,0.0004386738938610968
2023-01-27,0.9394895042869813,118.9521,-0.0007988428119267699
2023-01-30,0.9447977236174689,118.9079,-0.0003715781394360018
2023-01-31,0.9550480469237487,118.991,0.0006988602102973029
2023-02-01,0.9528132960076671,118.6396,-0.002953164525048124
2023-02-02,0.9618616019145576,118.349,-0.002449435095870145
2023-02-03,0.9669213805836196,119.5014,0.009737302385318003
2023-02-06,0.967995044393971,120.5116,0.00845345744903403
2023-02-07,0.9651379954347374,120.3298,-0.001508568469757221
2023-02-08,0.9871374264437849,120.139,-0.0015856421268880538
2023-02-09,1.0028501839664195,119.9785,-0.001335952521662409
2023-02-10,1.0198907554364631,120.1531,0.0014552607342148693
2023-02-13,1.0270200786693062,120.0145,-0.0011535282901564692
2023-02-14,1.0307834860496243,119.9601,-0.0004532785621736979
2023-02-15,1.0219197225744676,120.4926,0.004438975959506486
2023-02-16,1.0172512044759883,120.5069,0.00011867948737109835
2023-02-17,1.0115216321880742,120.6023,0.0007916559134788503
2023-02-21,1.047940304610038,120.678,0.0006276828883031715
2023-02-22,1.0805768889564797,120.8969,0.001813918029798245
2023-02-23,1.0837910011588652,121.141,0.002019075757939248
2023-02-24,1.0917270682329416,121.6297,0.004034142032837806
2023-02-27,1.08618583430979,121.4656,-0.0013491770513287538
2023-02-28,1.0611068313411696,121.4062,-0.0004890273460139705
2023-03-01,1.037124802527646,120.6971,-0.005840723126166458
2023-03-02,1.019656140696586,121.1949,0.004124374156462718
2023-03-03,0.9879351947604276,120.8468,-0.00287223307251383
2023-03-06,0.9668410145070562,120.5776,-0.002227613805247608
2023-03-07,0.9536984615384615,121.531,0.007906941256087485
2023-03-08,0.9404283636901387,121.5222,-7.240950868514506e-05
2023-03-09,0.9656796604764124,121.5225,2.468684734191484e-06
2023-03-10,1.0169458606457877,121.2963,-0.0018613836943774942
2023-03-13,1.0775928052047454,120.9157,-0.0031377708965566464
2023-03-14,1.1044691416410501,121.052,0.0011272316167378893
2023-03-15,1.1494626401429864,122.1149,0.008780524072299567
2023-03-16,1.1454927011507507,121.751,-0.0029799803300006866
2023-03-17,1.1376389141920202,121.5923,-0.0013034800535519642
2023-03-20,1.108677947697041,121.0637,-0.0043473147559508485
2023-03-21,1.091090682101918,120.9535,-0.0009102645962414391
2023-03-22,1.0559338963043676,120.6883,-0.002192578139532997
2023-03-23,1.0489830086653544,119.8174,-0.00721610959803054
2023-03-24,1.014703886350269,120.5106,0.005785470223857114
2023-03-27,0.9833601231577279,120.3239,-0.0015492413115526515
2023-03-28,0.9721982856365369,119.7987,-0.004364885114262362
2023-03-29,0.9468511103021479,119.8223,0.00019699712935117297
2023-03-30,0.9153662148308465,119.5103,-0.002603855876577188
2023-03-31,0.8872392749795064,119.4611,-0.00041167999745628236
2023-04-03,0.8686859485310864,119.4342,-0.00022517790309983798
2023-04-04,0.8610065904996466,119.2641,-0.0014242151745480491
2023-04-05,0.8607006020799125,119.4068,0.0011965042288502037
2023-04-06,0.8633338706334768,119.4229,0.0001348331920794088
2023-04-10,0.8776024647558585,119.8962,0.0035901037354990617
