date,value,indicator_code,indicator_name,frequency
1983-06-01,1975.1,M1,M1货币供应量,m
1983-06-01,421.97,M0,M0货币供应量,m
1983-07-01,438.16,M0,M0货币供应量,m
1983-07-01,2019.99,M1,M1货币供应量,m
1983-08-01,2033.77,M1,M1货币供应量,m
1983-08-01,439.65,M0,M0货币供应量,m
1983-09-01,2082.24,M1,M1货币供应量,m
1983-09-01,467.28,M0,M0货币供应量,m
1983-10-01,2138.54,M1,M1货币供应量,m
1983-10-01,488.63,M0,M0货币供应量,m
1983-11-01,517.64,M0,M0货币供应量,m
1983-11-01,2252.51,M1,M1货币供应量,m
1983-12-01,2165.04,M1,M1货币供应量,m
1983-12-01,529.78,M0,M0货币供应量,m
1984-01-01,2169.61,M1,M1货币供应量,m
1984-01-01,618.47,M0,M0货币供应量,m
1984-02-01,2072.29,M1,M1货币供应量,m
1984-02-01,530.99,M0,M0货币供应量,m
1984-03-01,511.19,M0,M0货币供应量,m
1984-03-01,2065.67,M1,M1货币供应量,m
1984-04-01,2073.6,M1,M1货币供应量,m
1984-04-01,502.06,M0,M0货币供应量,m
1984-05-01,481.59,M0,M0货币供应量,m
1984-05-01,2080.79,M1,M1货币供应量,m
1984-06-01,490.84,M0,M0货币供应量,m
1984-06-01,2103.01,M1,M1货币供应量,m
1984-07-01,519.27,M0,M0货币供应量,m
1984-07-01,2174.91,M1,M1货币供应量,m
1984-08-01,541.57,M0,M0货币供应量,m
1984-08-01,2247.44,M1,M1货币供应量,m
1984-09-01,2324.55,M1,M1货币供应量,m
1984-09-01,587.2,M0,M0货币供应量,m
1984-10-01,643.59,M0,M0货币供应量,m
1984-10-01,2441.33,M1,M1货币供应量,m
1984-11-01,2592.64,M1,M1货币供应量,m
1984-11-01,700.71,M0,M0货币供应量,m
1984-12-01,792.11,M0,M0货币供应量,m
1984-12-01,2845.24,M1,M1货币供应量,m
1985-01-01,839.35,M0,M0货币供应量,m
1985-01-01,2925.38,M1,M1货币供应量,m
