date,value,indicator_code,indicator_name,frequency
1986-07-01,3057.26,M1,M1货币供应量,m
1986-07-01,908.77,M0,M0货币供应量,m
1986-08-01,930.46,M0,M0货币供应量,m
1986-08-01,3127.9,M1,M1货币供应量,m
1986-09-01,3219.86,M1,M1货币供应量,m
1986-09-01,978.62,M0,M0货币供应量,m
1986-10-01,1037.06,M0,M0货币供应量,m
1986-10-01,3361.43,M1,M1货币供应量,m
1986-11-01,3554.65,M1,M1货币供应量,m
1986-11-01,1108.02,M0,M0货币供应量,m
1986-12-01,3856.03,M1,M1货币供应量,m
1986-12-01,1218.36,M0,M0货币供应量,m
1986-12-01,6.5,CPI_YOY,CPI同比,m
1986-12-01,10275.2,GDP,国内生产总值,q
1987-01-01,4.7,CPI_YOY,CPI同比,m
1987-01-01,1367.99,M0,M0货币供应量,m
1987-01-01,3955.27,M1,M1货币供应量,m
1987-02-01,4.8,CPI_YOY,CPI同比,m
1987-02-01,1199.81,M0,M0货币供应量,m
1987-02-01,3748.03,M1,M1货币供应量,m
1987-03-01,3725.98,M1,M1货币供应量,m
1987-03-01,5.4,CPI_YOY,CPI同比,m
1987-03-01,1142.64,M0,M0货币供应量,m
1987-04-01,3726.46,M1,M1货币供应量,m
1987-04-01,5.7,CPI_YOY,CPI同比,m
1987-04-01,1134.54,M0,M0货币供应量,m
1987-05-01,3776.36,M1,M1货币供应量,m
1987-05-01,7.1,CPI_YOY,CPI同比,m
1987-05-01,1123.39,M0,M0货币供应量,m
1987-06-01,1135.38,M0,M0货币供应量,m
1987-06-01,7.2,CPI_YOY,CPI同比,m
1987-06-01,3825.43,M1,M1货币供应量,m
1987-07-01,1174.91,M0,M0货币供应量,m
1987-07-01,3907.69,M1,M1货币供应量,m
1987-07-01,7.6,CPI_YOY,CPI同比,m
1987-08-01,4013.21,M1,M1货币供应量,m
1987-08-01,7.7,CPI_YOY,CPI同比,m
1987-08-01,1198.86,M0,M0货币供应量,m
1987-09-01,7.3,CPI_YOY,CPI同比,m
1987-09-01,4148.3,M1,M1货币供应量,m
1987-09-01,1269.92,M0,M0货币供应量,m
1987-10-01,6.9,CPI_YOY,CPI同比,m
1987-10-01,1323.7,M0,M0货币供应量,m
1987-10-01,4279.58,M1,M1货币供应量,m
1987-11-01,4396.18,M1,M1货币供应量,m
1987-11-01,1372.56,M0,M0货币供应量,m
1987-11-01,7.8,CPI_YOY,CPI同比,m
1987-12-01,4481.67,M1,M1货币供应量,m
1987-12-01,7.9,CPI_YOY,CPI同比,m
1987-12-01,12058.6,GDP,国内生产总值,q
1987-12-01,1454.59,M0,M0货币供应量,m
1988-01-01,1552.82,M0,M0货币供应量,m
1988-01-01,4632.31,M1,M1货币供应量,m
1988-01-01,7.9,CPI_YOY,CPI同比,m
1988-02-01,1552.02,M0,M0货币供应量,m
1988-02-01,4573.73,M1,M1货币供应量,m
1988-02-01,9.2,CPI_YOY,CPI同比,m
1988-03-01,4510.07,M1,M1货币供应量,m
1988-03-01,1442.48,M0,M0货币供应量,m
1988-03-01,11.3,CPI_YOY,CPI同比,m
1988-04-01,4664.6,M1,M1货币供应量,m
1988-04-01,12.2,CPI_YOY,CPI同比,m
1988-04-01,1454.34,M0,M0货币供应量,m
1988-05-01,14.2,CPI_YOY,CPI同比,m
1988-05-01,1466.88,M0,M0货币供应量,m
1988-05-01,4827.54,M1,M1货币供应量,m
1988-06-01,16.3,CPI_YOY,CPI同比,m
1988-06-01,1543.09,M0,M0货币供应量,m
1988-06-01,4944.86,M1,M1货币供应量,m
1988-07-01,5132.35,M1,M1货币供应量,m
1988-07-01,1637.71,M0,M0货币供应量,m
1988-07-01,19.2,CPI_YOY,CPI同比,m
1988-08-01,1736.98,M0,M0货币供应量,m
1988-08-01,23.6,CPI_YOY,CPI同比,m
1988-08-01,5349.04,M1,M1货币供应量,m
1988-09-01,5344.59,M1,M1货币供应量,m
1988-09-01,26.4,CPI_YOY,CPI同比,m
1988-09-01,1850.32,M0,M0货币供应量,m
1988-10-01,5264.28,M1,M1货币供应量,m
1988-10-01,1919.06,M0,M0货币供应量,m
1988-10-01,27.1,CPI_YOY,CPI同比,m
1988-11-01,2027.34,M0,M0货币供应量,m
1988-11-01,26.8,CPI_YOY,CPI同比,m
1988-11-01,5284.43,M1,M1货币供应量,m
1988-12-01,27.9,CPI_YOY,CPI同比,m
1988-12-01,2134.03,M0,M0货币供应量,m
1988-12-01,15042.8,GDP,国内生产总值,q
1988-12-01,5490.17,M1,M1货币供应量,m
1989-01-01,5607.55,M1,M1货币供应量,m
1989-01-01,2454.97,M0,M0货币供应量,m
1989-01-01,27.4,CPI_YOY,CPI同比,m
1989-02-01,2255.21,M0,M0货币供应量,m
1989-02-01,5335.97,M1,M1货币供应量,m
1989-02-01,28.4,CPI_YOY,CPI同比,m
1989-03-01,2099.07,M0,M0货币供应量,m
1989-03-01,5252.51,M1,M1货币供应量,m
1989-03-01,27.0,CPI_YOY,CPI同比,m
1989-04-01,2068.58,M0,M0货币供应量,m
1989-04-01,26.6,CPI_YOY,CPI同比,m
1989-04-01,5311.0,M1,M1货币供应量,m
1989-05-01,24.8,CPI_YOY,CPI同比,m
1989-05-01,2036.78,M0,M0货币供应量,m
1989-05-01,5323.6,M1,M1货币供应量,m
1989-06-01,2081.09,M0,M0货币供应量,m
1989-06-01,22.8,CPI_YOY,CPI同比,m
1989-06-01,5268.81,M1,M1货币供应量,m
1989-07-01,5262.66,M1,M1货币供应量,m
1989-07-01,19.4,CPI_YOY,CPI同比,m
1989-07-01,2089.25,M0,M0货币供应量,m
1989-08-01,15.3,CPI_YOY,CPI同比,m
1989-08-01,5293.77,M1,M1货币供应量,m
1989-08-01,2080.28,M0,M0货币供应量,m
1989-09-01,11.5,CPI_YOY,CPI同比,m
1989-09-01,5300.36,M1,M1货币供应量,m
1989-09-01,2082.42,M0,M0货币供应量,m
1989-10-01,2118.14,M0,M0货币供应量,m
1989-10-01,8.6,CPI_YOY,CPI同比,m
1989-10-01,5406.82,M1,M1货币供应量,m
1989-11-01,7.4,CPI_YOY,CPI同比,m
1989-11-01,5632.14,M1,M1货币供应量,m
1989-11-01,2201.06,M0,M0货币供应量,m
1989-12-01,2344.02,M0,M0货币供应量,m
1989-12-01,16992.3,GDP,国内生产总值,q
1989-12-01,5830.51,M1,M1货币供应量,m
1989-12-01,6.6,CPI_YOY,CPI同比,m
1990-01-01,2624.6,M0,M0货币供应量,m
1990-01-01,4.3,CPI_YOY,CPI同比,m
1990-01-01,6028.46,M1,M1货币供应量,m
1990-02-01,5661.44,M1,M1货币供应量,m
1990-02-01,4.4,CPI_YOY,CPI同比,m
1990-02-01,2287.2,M0,M0货币供应量,m
1990-03-01,3.4,CPI_YOY,CPI同比,m
1990-03-01,2154.64,M0,M0货币供应量,m
1990-03-01,5655.65,M1,M1货币供应量,m
1990-04-01,3.2,CPI_YOY,CPI同比,m
1990-04-01,5746.54,M1,M1货币供应量,m
1990-04-01,2129.69,M0,M0货币供应量,m
1990-05-01,2090.05,M0,M0货币供应量,m
1990-05-01,2.7,CPI_YOY,CPI同比,m
1990-05-01,5782.38,M1,M1货币供应量,m
1990-06-01,5805.02,M1,M1货币供应量,m
1990-06-01,2096.2,M0,M0货币供应量,m
1990-06-01,1.1,CPI_YOY,CPI同比,m
1990-07-01,5920.52,M1,M1货币供应量,m
1990-07-01,1.1,CPI_YOY,CPI同比,m
1990-07-01,2132.06,M0,M0货币供应量,m
1990-08-01,2.5,CPI_YOY,CPI同比,m
1990-08-01,6073.84,M1,M1货币供应量,m
1990-08-01,2178.77,M0,M0货币供应量,m
1990-09-01,6327.76,M1,M1货币供应量,m
1990-09-01,2.9,CPI_YOY,CPI同比,m
1990-09-01,2300.44,M0,M0货币供应量,m
1990-10-01,3.1,CPI_YOY,CPI同比,m
1990-10-01,6433.8,M1,M1货币供应量,m
1990-10-01,2383.23,M0,M0货币供应量,m
1990-11-01,6669.86,M1,M1货币供应量,m
1990-11-01,4.3,CPI_YOY,CPI同比,m
1990-11-01,2490.03,M0,M0货币供应量,m
1990-12-01,15293.4,M2,M2货币供应量,m
1990-12-01,6950.7,M1,M1货币供应量,m
1990-12-01,3.7,CPI_YOY,CPI同比,m
1990-12-01,2644.4,M0,M0货币供应量,m
1990-12-01,18667.8,GDP,国内生产总值,q
1991-01-01,2.2,CPI_YOY,CPI同比,m
1991-01-01,2836.7,M0,M0货币供应量,m
1991-01-01,7250.21,M1,M1货币供应量,m
1991-02-01,2815.36,M0,M0货币供应量,m
1991-02-01,1.8,CPI_YOY,CPI同比,m
1991-02-01,7159.6,M1,M1货币供应量,m
1991-03-01,2585.61,M0,M0货币供应量,m
1991-03-01,1.6,CPI_YOY,CPI同比,m
1991-03-01,7069.07,M1,M1货币供应量,m
1991-04-01,7164.47,M1,M1货币供应量,m
1991-04-01,2526.81,M0,M0货币供应量,m
1991-04-01,1.3,CPI_YOY,CPI同比,m
1991-05-01,2486.85,M0,M0货币供应量,m
1991-05-01,7280.88,M1,M1货币供应量,m
1991-05-01,3.6,CPI_YOY,CPI同比,m
1991-06-01,2517.25,M0,M0货币供应量,m
1991-06-01,7280.76,M1,M1货币供应量,m
1991-06-01,4.4,CPI_YOY,CPI同比,m
1991-07-01,4.7,CPI_YOY,CPI同比,m
1991-07-01,7462.47,M1,M1货币供应量,m
1991-07-01,2581.1,M0,M0货币供应量,m
1991-08-01,4.9,CPI_YOY,CPI同比,m
1991-08-01,7669.99,M1,M1货币供应量,m
1991-08-01,2632.08,M0,M0货币供应量,m
1991-09-01,7972.06,M1,M1货币供应量,m
1991-09-01,4.5,CPI_YOY,CPI同比,m
1991-09-01,2730.03,M0,M0货币供应量,m
1991-10-01,2879.34,M0,M0货币供应量,m
1991-10-01,8243.34,M1,M1货币供应量,m
1991-10-01,4.8,CPI_YOY,CPI同比,m
1991-11-01,8549.05,M1,M1货币供应量,m
1991-11-01,3002.58,M0,M0货币供应量,m
1991-11-01,4.4,CPI_YOY,CPI同比,m
1991-12-01,8633.3,M1,M1货币供应量,m
1991-12-01,19349.9,M2,M2货币供应量,m
1991-12-01,21781.5,GDP,国内生产总值,q
1991-12-01,3177.8,M0,M0货币供应量,m
1991-12-01,4.5,CPI_YOY,CPI同比,m
1992-01-01,9231.11,M1,M1货币供应量,m
1992-01-01,5.5,CPI_YOY,CPI同比,m
1992-01-01,3824.24,M0,M0货币供应量,m
1992-02-01,5.3,CPI_YOY,CPI同比,m
1992-02-01,3274.89,M0,M0货币供应量,m
1992-02-01,8810.49,M1,M1货币供应量,m
1992-03-01,8872.65,M1,M1货币供应量,m
1992-03-01,5.3,CPI_YOY,CPI同比,m
1992-03-01,4974.3,GDP,国内生产总值,q
1992-03-01,3117.18,M0,M0货币供应量,m
1992-04-01,9194.51,M1,M1货币供应量,m
1992-04-01,3121.2,M0,M0货币供应量,m
1992-04-01,7.1,CPI_YOY,CPI同比,m
1992-05-01,9459.65,M1,M1货币供应量,m
1992-05-01,4.7,CPI_YOY,CPI同比,m
1992-05-01,3111.18,M0,M0货币供应量,m
1992-06-01,4.8,CPI_YOY,CPI同比,m
1992-06-01,11332.1,GDP,国内生产总值,q
1992-06-01,9666.65,M1,M1货币供应量,m
1992-06-01,3155.92,M0,M0货币供应量,m
1992-07-01,10157.21,M1,M1货币供应量,m
1992-07-01,5.2,CPI_YOY,CPI同比,m
1992-07-01,3278.63,M0,M0货币供应量,m
1992-08-01,10520.73,M1,M1货币供应量,m
1992-08-01,5.8,CPI_YOY,CPI同比,m
1992-08-01,3387.53,M0,M0货币供应量,m
1992-09-01,7.5,CPI_YOY,CPI同比,m
1992-09-01,3559.38,M0,M0货币供应量,m
1992-09-01,18451.5,GDP,国内生产总值,q
1992-09-01,10556.36,M1,M1货币供应量,m
1992-10-01,3732.59,M0,M0货币供应量,m
1992-10-01,11034.05,M1,M1货币供应量,m
1992-10-01,7.9,CPI_YOY,CPI同比,m
1992-11-01,3989.1,M0,M0货币供应量,m
1992-11-01,11452.78,M1,M1货币供应量,m
1992-11-01,8.2,CPI_YOY,CPI同比,m
1992-12-01,8.8,CPI_YOY,CPI同比,m
1992-12-01,4336.0,M0,M0货币供应量,m
1992-12-01,25402.2,M2,M2货币供应量,m
1992-12-01,26923.5,GDP,国内生产总值,q
1992-12-01,11731.5,M1,M1货币供应量,m
1993-01-01,13586.77,M1,M1货币供应量,m
1993-01-01,27243.07,M2,M2货币供应量,m
1993-01-01,10.3,CPI_YOY,CPI同比,m
1993-01-01,4354.1,M0,M0货币供应量,m
1993-02-01,4456.0,M0,M0货币供应量,m
1993-02-01,10.8,CPI_YOY,CPI同比,m
1993-02-01,27678.33,M2,M2货币供应量,m
1993-02-01,13809.63,M1,M1货币供应量,m
1993-03-01,4557.9,M0,M0货币供应量,m
1993-03-01,6500.5,GDP,国内生产总值,q
1993-03-01,14032.5,M1,M1货币供应量,m
1993-03-01,12.2,CPI_YOY,CPI同比,m
1993-03-01,28113.6,M2,M2货币供应量,m
1993-04-01,4659.8,M0,M0货币供应量,m
1993-04-01,12.6,CPI_YOY,CPI同比,m
1993-04-01,28548.87,M2,M2货币供应量,m
1993-04-01,14255.37,M1,M1货币供应量,m
1993-05-01,14329.66,M1,M1货币供应量,m
1993-05-01,4693.77,M0,M0货币供应量,m
1993-05-01,14.0,CPI_YOY,CPI同比,m
1993-05-01,28984.13,M2,M2货币供应量,m
1993-06-01,4863.6,M0,M0货币供应量,m
1993-06-01,14701.1,M1,M1货币供应量,m
1993-06-01,15.1,CPI_YOY,CPI同比,m
1993-06-01,14543.5,GDP,国内生产总值,q
1993-06-01,29419.4,M2,M2货币供应量,m
1993-07-01,29730.67,M2,M2货币供应量,m
1993-07-01,14608.37,M1,M1货币供应量,m
1993-07-01,16.2,CPI_YOY,CPI同比,m
1993-07-01,4934.0,M0,M0货币供应量,m
1993-08-01,16.4,CPI_YOY,CPI同比,m
1993-08-01,4957.47,M0,M0货币供应量,m
1993-08-01,29834.42,M2,M2货币供应量,m
1993-08-01,14577.46,M1,M1货币供应量,m
1993-09-01,14422.9,M1,M1货币供应量,m
1993-09-01,30353.2,M2,M2货币供应量,m
1993-09-01,23591.5,GDP,国内生产总值,q
1993-09-01,5074.8,M0,M0货币供应量,m
1993-09-01,15.7,CPI_YOY,CPI同比,m
