indicator_code,indicator_name,date,value,frequency,month
SHIBORON,Shibor隔夜利率,2024-03-28,1.734,d,
SHIBORON,Shibor隔夜利率,2024-03-27,1.77,d,
SHIBORON,Shibor隔夜利率,2024-03-26,1.77,d,
SHIBORON,Shibor隔夜利率,2024-03-25,1.774,d,
SHIBORON,Shibor隔夜利率,2024-03-22,1.772,d,
SHIBORON,Shibor隔夜利率,2024-03-21,1.771,d,
SHIBORON,Shibor隔夜利率,2024-03-20,1.765,d,
SHIBORON,Shibor隔夜利率,2024-03-19,1.754,d,
SHIBORON,Shibor隔夜利率,2024-03-18,1.746,d,
SHIBORON,Shibor隔夜利率,2024-03-15,1.766,d,
SHIBORON,Shibor隔夜利率,2024-03-14,1.746,d,
SHIBORON,Shibor隔夜利率,2024-03-13,1.735,d,
SHIBORON,Shibor隔夜利率,2024-03-12,1.721,d,
SHIBORON,Shibor隔夜利率,2024-03-11,1.731,d,
SHIBORON,Shibor隔夜利率,2024-03-08,1.72,d,
SHIBORON,Shibor隔夜利率,2024-03-07,1.713,d,
SHIBORON,Shibor隔夜利率,2024-03-06,1.713,d,
SHIBORON,Shibor隔夜利率,2024-03-05,1.719,d,
SHIBORON,Shibor隔夜利率,2024-03-04,1.711,d,
SHIBORON,Shibor隔夜利率,2024-03-01,1.694,d,
SHIBORON,Shibor隔夜利率,2024-02-29,1.639,d,
SHIBORON,Shibor隔夜利率,2024-02-28,1.7056,d,
SHIBORON,Shibor隔夜利率,2024-02-27,1.819,d,
SHIBORON,Shibor隔夜利率,2024-02-26,1.779,d,
SHIBORON,Shibor隔夜利率,2024-02-23,1.747,d,
SHIBORON,Shibor隔夜利率,2024-02-22,1.635,d,
SHIBORON,Shibor隔夜利率,2024-02-21,1.698,d,
SHIBORON,Shibor隔夜利率,2024-02-20,1.63,d,
SHIBORON,Shibor隔夜利率,2024-02-19,1.607,d,
SHIBORON,Shibor隔夜利率,2024-02-18,1.699,d,
SHIBORON,Shibor隔夜利率,2024-02-09,1.853,d,
SHIBORON,Shibor隔夜利率,2024-02-08,1.697,d,
SHIBORON,Shibor隔夜利率,2024-02-07,1.716,d,
SHIBORON,Shibor隔夜利率,2024-02-06,1.727,d,
SHIBORON,Shibor隔夜利率,2024-02-05,1.68,d,
SHIBORON,Shibor隔夜利率,2024-02-04,1.711,d,
SHIBORON,Shibor隔夜利率,2024-02-02,1.719,d,
SHIBORON,Shibor隔夜利率,2024-02-01,1.676,d,
SHIBORON,Shibor隔夜利率,2024-01-31,1.708,d,
SHIBORON,Shibor隔夜利率,2024-01-30,1.618,d,
SHIBORON,Shibor隔夜利率,2024-01-29,1.731,d,
SHIBORON,Shibor隔夜利率,2024-01-26,1.82,d,
SHIBORON,Shibor隔夜利率,2024-01-25,1.844,d,
SHIBORON,Shibor隔夜利率,2024-01-24,1.808,d,
SHIBORON,Shibor隔夜利率,2024-01-23,1.76,d,
SHIBORON,Shibor隔夜利率,2024-01-22,1.76,d,
SHIBORON,Shibor隔夜利率,2024-01-19,1.724,d,
SHIBORON,Shibor隔夜利率,2024-01-18,1.734,d,
SHIBORON,Shibor隔夜利率,2024-01-17,1.832,d,
SHIBORON,Shibor隔夜利率,2024-01-16,1.745,d,
SHIBORON,Shibor隔夜利率,2024-01-15,1.677,d,
SHIBORON,Shibor隔夜利率,2024-01-12,1.678,d,
SHIBORON,Shibor隔夜利率,2024-01-11,1.627,d,
SHIBORON,Shibor隔夜利率,2024-01-10,1.588,d,
SHIBORON,Shibor隔夜利率,2024-01-09,1.582,d,
SHIBORON,Shibor隔夜利率,2024-01-08,1.585,d,
SHIBORON,Shibor隔夜利率,2024-01-05,1.588,d,
SHIBORON,Shibor隔夜利率,2024-01-04,1.589,d,
SHIBORON,Shibor隔夜利率,2024-01-03,1.604,d,
SHIBORON,Shibor隔夜利率,2024-01-02,1.586,d,
SHIBORON,Shibor隔夜利率,2023-12-29,1.746,d,
SHIBORON,Shibor隔夜利率,2023-12-28,1.429,d,
SHIBORON,Shibor隔夜利率,2023-12-27,1.467,d,
SHIBORON,Shibor隔夜利率,2023-12-26,1.494,d,
SHIBORON,Shibor隔夜利率,2023-12-25,1.592,d,
SHIBORON,Shibor隔夜利率,2023-12-22,1.616,d,
SHIBORON,Shibor隔夜利率,2023-12-21,1.711,d,
SHIBORON,Shibor隔夜利率,2023-12-20,1.592,d,
SHIBORON,Shibor隔夜利率,2023-12-19,1.57,d,
SHIBORON,Shibor隔夜利率,2023-12-18,1.623,d,
SHIBORON,Shibor隔夜利率,2023-12-15,1.594,d,
SHIBORON,Shibor隔夜利率,2023-12-14,1.628,d,
SHIBORON,Shibor隔夜利率,2023-12-13,1.634,d,
SHIBORON,Shibor隔夜利率,2023-12-12,1.761,d,
SHIBORON,Shibor隔夜利率,2023-12-11,1.755,d,
SHIBORON,Shibor隔夜利率,2023-12-08,1.63,d,
SHIBORON,Shibor隔夜利率,2023-12-07,1.619,d,
SHIBORON,Shibor隔夜利率,2023-12-06,1.606,d,
SHIBORON,Shibor隔夜利率,2023-12-05,1.714,d,
SHIBORON,Shibor隔夜利率,2023-12-04,1.724,d,
SHIBORON,Shibor隔夜利率,2023-12-01,1.618,d,
SHIBORON,Shibor隔夜利率,2023-11-30,1.858,d,
SHIBORON,Shibor隔夜利率,2023-11-29,1.608,d,
SHIBORON,Shibor隔夜利率,2023-11-28,1.711,d,
SHIBORON,Shibor隔夜利率,2023-11-27,1.809,d,
SHIBORON,Shibor隔夜利率,2023-11-24,1.837,d,
SHIBORON,Shibor隔夜利率,2023-11-23,1.896,d,
SHIBORON,Shibor隔夜利率,2023-11-22,1.899,d,
SHIBORON,Shibor隔夜利率,2023-11-21,1.89,d,
SHIBORON,Shibor隔夜利率,2023-11-20,1.897,d,
SHIBORON,Shibor隔夜利率,2023-11-17,1.8822,d,
SHIBORON,Shibor隔夜利率,2023-11-16,1.907,d,
SHIBORON,Shibor隔夜利率,2023-11-15,1.863,d,
SHIBORON,Shibor隔夜利率,2023-11-14,1.913,d,
SHIBORON,Shibor隔夜利率,2023-11-13,1.754,d,
SHIBORON,Shibor隔夜利率,2023-11-10,1.701,d,
SHIBORON,Shibor隔夜利率,2023-11-09,1.647,d,
SHIBORON,Shibor隔夜利率,2023-11-08,1.73,d,
SHIBORON,Shibor隔夜利率,2023-11-07,1.637,d,
SHIBORON,Shibor隔夜利率,2023-11-06,1.579,d,
SHIBORON,Shibor隔夜利率,2023-11-03,1.623,d,
SHIBORON,Shibor隔夜利率,2023-11-02,1.494,d,
SHIBORON,Shibor隔夜利率,2023-11-01,1.789,d,
SHIBORON,Shibor隔夜利率,2023-10-31,1.75,d,
SHIBORON,Shibor隔夜利率,2023-10-30,1.695,d,
SHIBORON,Shibor隔夜利率,2023-10-27,1.626,d,
SHIBORON,Shibor隔夜利率,2023-10-26,1.65,d,
SHIBORON,Shibor隔夜利率,2023-10-25,1.952,d,
SHIBORON,Shibor隔夜利率,2023-10-24,1.877,d,
SHIBORON,Shibor隔夜利率,2023-10-23,1.931,d,
SHIBORON,Shibor隔夜利率,2023-10-20,1.907,d,
SHIBORON,Shibor隔夜利率,2023-10-19,1.859,d,
SHIBORON,Shibor隔夜利率,2023-10-18,1.835,d,
SHIBORON,Shibor隔夜利率,2023-10-17,1.814,d,
SHIBORON,Shibor隔夜利率,2023-10-16,1.722,d,
SHIBORON,Shibor隔夜利率,2023-10-13,1.741,d,
SHIBORON,Shibor隔夜利率,2023-10-12,1.81,d,
SHIBORON,Shibor隔夜利率,2023-10-11,1.864,d,
SHIBORON,Shibor隔夜利率,2023-10-10,1.827,d,
SHIBORON,Shibor隔夜利率,2023-10-09,1.73,d,
SHIBORON,Shibor隔夜利率,2023-10-08,1.597,d,
SHIBORON,Shibor隔夜利率,2023-10-07,1.701,d,
SHIBORON,Shibor隔夜利率,2023-09-28,2.155,d,
SHIBORON,Shibor隔夜利率,2023-09-27,1.706,d,
SHIBORON,Shibor隔夜利率,2023-09-26,1.741,d,
SHIBORON,Shibor隔夜利率,2023-09-25,1.694,d,
SHIBORON,Shibor隔夜利率,2023-09-22,1.727,d,
SHIBORON,Shibor隔夜利率,2023-09-21,1.884,d,
SHIBORON,Shibor隔夜利率,2023-09-20,2.038,d,
SHIBORON,Shibor隔夜利率,2023-09-19,1.837,d,
SHIBORON,Shibor隔夜利率,2023-09-18,1.912,d,
SHIBORON,Shibor隔夜利率,2023-09-15,1.763,d,
SHIBORON,Shibor隔夜利率,2023-09-14,1.766,d,
SHIBORON,Shibor隔夜利率,2023-09-13,1.524,d,
SHIBORON,Shibor隔夜利率,2023-09-12,1.834,d,
SHIBORON,Shibor隔夜利率,2023-09-11,1.906,d,
SHIBORON,Shibor隔夜利率,2023-09-08,1.893,d,
SHIBORON,Shibor隔夜利率,2023-09-07,1.84,d,
SHIBORON,Shibor隔夜利率,2023-09-06,1.493,d,
SHIBORON,Shibor隔夜利率,2023-09-05,1.39,d,
SHIBORON,Shibor隔夜利率,2023-09-04,1.528,d,
SHIBORON,Shibor隔夜利率,2023-09-01,1.677,d,
SHIBORON,Shibor隔夜利率,2023-08-31,1.865,d,
SHIBORON,Shibor隔夜利率,2023-08-30,1.911,d,
SHIBORON,Shibor隔夜利率,2023-08-29,1.973,d,
SHIBORON,Shibor隔夜利率,2023-08-28,1.91,d,
SHIBORON,Shibor隔夜利率,2023-08-25,1.819,d,
SHIBORON,Shibor隔夜利率,2023-08-24,1.569,d,
SHIBORON,Shibor隔夜利率,2023-08-23,1.738,d,
SHIBORON,Shibor隔夜利率,2023-08-22,1.818,d,
SHIBORON,Shibor隔夜利率,2023-08-21,1.937,d,
SHIBORON,Shibor隔夜利率,2023-08-18,1.946,d,
SHIBORON,Shibor隔夜利率,2023-08-17,1.842,d,
SHIBORON,Shibor隔夜利率,2023-08-16,1.833,d,
SHIBORON,Shibor隔夜利率,2023-08-15,1.77,d,
SHIBORON,Shibor隔夜利率,2023-08-14,1.684,d,
SHIBORON,Shibor隔夜利率,2023-08-11,1.331,d,
SHIBORON,Shibor隔夜利率,2023-08-10,1.34,d,
SHIBORON,Shibor隔夜利率,2023-08-09,1.541,d,
SHIBORON,Shibor隔夜利率,2023-08-08,1.361,d,
SHIBORON,Shibor隔夜利率,2023-08-07,1.518,d,
SHIBORON,Shibor隔夜利率,2023-08-04,1.141,d,
SHIBORON,Shibor隔夜利率,2023-08-03,1.083,d,
SHIBORON,Shibor隔夜利率,2023-08-02,1.301,d,
SHIBORON,Shibor隔夜利率,2023-08-01,1.558,d,
SHIBORON,Shibor隔夜利率,2023-07-31,1.847,d,
SHIBORON,Shibor隔夜利率,2023-07-28,1.473,d,
SHIBORON,Shibor隔夜利率,2023-07-27,1.396,d,
SHIBORON,Shibor隔夜利率,2023-07-26,1.459,d,
SHIBORON,Shibor隔夜利率,2023-07-25,1.516,d,
SHIBORON,Shibor隔夜利率,2023-07-24,1.534,d,
SHIBORON,Shibor隔夜利率,2023-07-21,1.531,d,
SHIBORON,Shibor隔夜利率,2023-07-20,1.558,d,
SHIBORON,Shibor隔夜利率,2023-07-19,1.65,d,
SHIBORON,Shibor隔夜利率,2023-07-18,1.531,d,
SHIBORON,Shibor隔夜利率,2023-07-17,1.312,d,
SHIBORON,Shibor隔夜利率,2023-07-14,1.332,d,
SHIBORON,Shibor隔夜利率,2023-07-13,1.439,d,
SHIBORON,Shibor隔夜利率,2023-07-12,1.235,d,
SHIBORON,Shibor隔夜利率,2023-07-11,1.183,d,
SHIBORON,Shibor隔夜利率,2023-07-10,1.154,d,
SHIBORON,Shibor隔夜利率,2023-07-07,1.104,d,
SHIBORON,Shibor隔夜利率,2023-07-06,1.048,d,
SHIBORON,Shibor隔夜利率,2023-07-05,1.117,d,
SHIBORON,Shibor隔夜利率,2023-07-04,1.188,d,
SHIBORON,Shibor隔夜利率,2023-07-03,1.056,d,
SHIBORON,Shibor隔夜利率,2023-06-30,1.484,d,
SHIBORON,Shibor隔夜利率,2023-06-29,1.086,d,
SHIBORON,Shibor隔夜利率,2023-06-28,1.107,d,
SHIBORON,Shibor隔夜利率,2023-06-27,1.112,d,
SHIBORON,Shibor隔夜利率,2023-06-26,1.15,d,
SHIBORON,Shibor隔夜利率,2023-06-25,1.413,d,
SHIBORON,Shibor隔夜利率,2023-06-21,1.844,d,
SHIBORON,Shibor隔夜利率,2023-06-20,1.989,d,
SHIBORON,Shibor隔夜利率,2023-06-19,2.228,d,
SHIBORON,Shibor隔夜利率,2023-06-16,1.92,d,
SHIBORON,Shibor隔夜利率,2023-06-15,1.43,d,
SHIBORON,Shibor隔夜利率,2023-06-14,1.321,d,
SHIBORON,Shibor隔夜利率,2023-06-13,1.673,d,
SHIBORON,Shibor隔夜利率,2023-06-12,1.289,d,
SHIBORON,Shibor隔夜利率,2023-06-09,1.251,d,
SHIBORON,Shibor隔夜利率,2023-06-08,1.339,d,
SHIBORON,Shibor隔夜利率,2023-06-07,1.404,d,
SHIBORON,Shibor隔夜利率,2023-06-06,1.275,d,
SHIBORON,Shibor隔夜利率,2023-06-05,1.23,d,
SHIBORON,Shibor隔夜利率,2023-06-02,1.307,d,
SHIBORON,Shibor隔夜利率,2023-06-01,1.74,d,
SHIBORON,Shibor隔夜利率,2023-05-31,1.716,d,
SHIBORON,Shibor隔夜利率,2023-05-30,1.296,d,
SHIBORON,Shibor隔夜利率,2023-05-29,1.37,d,
SHIBORON,Shibor隔夜利率,2023-05-26,1.438,d,
SHIBORON,Shibor隔夜利率,2023-05-25,1.578,d,
SHIBORON,Shibor隔夜利率,2023-05-24,1.271,d,
SHIBORON,Shibor隔夜利率,2023-05-23,1.224,d,
SHIBORON,Shibor隔夜利率,2023-05-22,1.276,d,
SHIBORON,Shibor隔夜利率,2023-05-19,1.408,d,
SHIBORON,Shibor隔夜利率,2023-05-18,1.463,d,
SHIBORON,Shibor隔夜利率,2023-05-17,1.54,d,
SHIBORON,Shibor隔夜利率,2023-05-16,1.476,d,
SHIBORON,Shibor隔夜利率,2023-05-15,1.523,d,
SHIBORON,Shibor隔夜利率,2023-05-12,1.32,d,
SHIBORON,Shibor隔夜利率,2023-05-11,1.102,d,
SHIBORON,Shibor隔夜利率,2023-05-10,1.11,d,
SHIBORON,Shibor隔夜利率,2023-05-09,1.239,d,
SHIBORON,Shibor隔夜利率,2023-05-08,1.408,d,
SHIBORON,Shibor隔夜利率,2023-05-06,1.095,d,
SHIBORON,Shibor隔夜利率,2023-05-05,1.234,d,
SHIBORON,Shibor隔夜利率,2023-05-04,1.658,d,
SHIBORON,Shibor隔夜利率,2023-04-28,2.134,d,
SHIBORON,Shibor隔夜利率,2023-04-27,0.868,d,
SHIBORON,Shibor隔夜利率,2023-04-26,1.217,d,
SHIBORON,Shibor隔夜利率,2023-04-25,1.683,d,
SHIBORON,Shibor隔夜利率,2023-04-24,1.599,d,
SHIBORON,Shibor隔夜利率,2023-04-23,1.806,d,
SHIBORON,Shibor隔夜利率,2023-04-21,2.272,d,
SHIBORON,Shibor隔夜利率,2023-04-20,2.207,d,
SHIBORON,Shibor隔夜利率,2023-04-19,2.13,d,
SHIBORON,Shibor隔夜利率,2023-04-18,2.047,d,
SHIBORON,Shibor隔夜利率,2023-04-17,1.818,d,
SHIBORON,Shibor隔夜利率,2023-04-14,1.605,d,
SHIBORON,Shibor隔夜利率,2023-04-13,1.326,d,
SHIBORON,Shibor隔夜利率,2023-04-12,1.39,d,
SHIBORON,Shibor隔夜利率,2023-04-11,1.421,d,
SHIBORON,Shibor隔夜利率,2023-04-10,1.324,d,
SHIBORON,Shibor隔夜利率,2023-04-07,1.374,d,
SHIBORON,Shibor隔夜利率,2023-04-06,1.34,d,
SHIBORON,Shibor隔夜利率,2023-04-04,1.103,d,
SHIBORON,Shibor隔夜利率,2023-04-03,1.354,d,
SHIBORON,Shibor隔夜利率,2023-03-31,1.838,d,
SHIBORON,Shibor隔夜利率,2023-03-30,0.836,d,
SHIBORON,Shibor隔夜利率,2023-03-29,0.901,d,
SHIBORON,Shibor隔夜利率,2023-03-28,1.121,d,
SHIBORON,Shibor隔夜利率,2023-03-27,1.106,d,
SHIBORON,Shibor隔夜利率,2023-03-24,1.288,d,
SHIBORON,Shibor隔夜利率,2023-03-23,1.558,d,
SHIBORON,Shibor隔夜利率,2023-03-22,2.024,d,
SHIBORON,Shibor隔夜利率,2023-03-21,2.459,d,
SHIBORON,Shibor隔夜利率,2023-03-20,2.273,d,
SHIBORON,Shibor隔夜利率,2023-03-17,2.262,d,
SHIBORON,Shibor隔夜利率,2023-03-16,2.294,d,
SHIBORON,Shibor隔夜利率,2023-03-15,2.109,d,
SHIBORON,Shibor隔夜利率,2023-03-14,1.829,d,
SHIBORON,Shibor隔夜利率,2023-03-13,1.614,d,
SHIBORON,Shibor隔夜利率,2023-03-10,1.829,d,
SHIBORON,Shibor隔夜利率,2023-03-09,1.373,d,
SHIBORON,Shibor隔夜利率,2023-03-08,1.648,d,
SHIBORON,Shibor隔夜利率,2023-03-07,1.436,d,
SHIBORON,Shibor隔夜利率,2023-03-06,1.231,d,
SHIBORON,Shibor隔夜利率,2023-03-03,1.291,d,
SHIBORON,Shibor隔夜利率,2023-03-02,1.62,d,
SHIBORON,Shibor隔夜利率,2023-03-01,2.087,d,
SHIBORON,Shibor隔夜利率,2023-02-28,2.083,d,
SHIBORON,Shibor隔夜利率,2023-02-27,1.817,d,
SHIBORON,Shibor隔夜利率,2023-02-24,1.433,d,
SHIBORON,Shibor隔夜利率,2023-02-23,1.475,d,
SHIBORON,Shibor隔夜利率,2023-02-22,1.765,d,
SHIBORON,Shibor隔夜利率,2023-02-21,2.195,d,
SHIBORON,Shibor隔夜利率,2023-02-20,2.157,d,
SHIBORON,Shibor隔夜利率,2023-02-17,2.115,d,
SHIBORON,Shibor隔夜利率,2023-02-16,2.005,d,
SHIBORON,Shibor隔夜利率,2023-02-15,1.902,d,
SHIBORON,Shibor隔夜利率,2023-02-14,1.576,d,
SHIBORON,Shibor隔夜利率,2023-02-13,1.412,d,
SHIBORON,Shibor隔夜利率,2023-02-10,1.865,d,
SHIBORON,Shibor隔夜利率,2023-02-09,2.318,d,
SHIBORON,Shibor隔夜利率,2023-02-08,2.365,d,
SHIBORON,Shibor隔夜利率,2023-02-07,2.241,d,
SHIBORON,Shibor隔夜利率,2023-02-06,1.782,d,
SHIBORON,Shibor隔夜利率,2023-02-03,1.262,d,
SHIBORON,Shibor隔夜利率,2023-02-02,1.635,d,
SHIBORON,Shibor隔夜利率,2023-02-01,2.119,d,
SHIBORON,Shibor隔夜利率,2023-01-31,1.988,d,
SHIBORON,Shibor隔夜利率,2023-01-30,1.411,d,
SHIBORON,Shibor隔夜利率,2023-01-29,1.202,d,
SHIBORON,Shibor隔夜利率,2023-01-28,1.432,d,
SHIBORON,Shibor隔夜利率,2023-01-20,1.834,d,
SHIBORON,Shibor隔夜利率,2023-01-19,1.656,d,
SHIBORON,Shibor隔夜利率,2023-01-18,1.933,d,
SHIBORON,Shibor隔夜利率,2023-01-17,1.852,d,
SHIBORON,Shibor隔夜利率,2023-01-16,1.568,d,
SHIBORON,Shibor隔夜利率,2023-01-13,1.242,d,
SHIBORON,Shibor隔夜利率,2023-01-12,1.465,d,
SHIBORON,Shibor隔夜利率,2023-01-11,1.426,d,
SHIBORON,Shibor隔夜利率,2023-01-10,1.116,d,
SHIBORON,Shibor隔夜利率,2023-01-09,0.671,d,
SHIBORON,Shibor隔夜利率,2023-01-06,0.539,d,
SHIBORON,Shibor隔夜利率,2023-01-05,0.574,d,
SHIBORON,Shibor隔夜利率,2023-01-04,1.003,d,
SHIBORON,Shibor隔夜利率,2023-01-03,1.475,d,
SHIBORON,Shibor隔夜利率,2022-12-30,1.957,d,
SHIBORON,Shibor隔夜利率,2022-12-29,0.441,d,
SHIBORON,Shibor隔夜利率,2022-12-28,0.522,d,
SHIBORON,Shibor隔夜利率,2022-12-27,0.632,d,
SHIBORON,Shibor隔夜利率,2022-12-26,0.82,d,
SHIBORON,Shibor隔夜利率,2022-12-23,0.585,d,
SHIBORON,Shibor隔夜利率,2022-12-22,0.783,d,
SHIBORON,Shibor隔夜利率,2022-12-21,0.921,d,
SHIBORON,Shibor隔夜利率,2022-12-20,1.166,d,
SHIBORON,Shibor隔夜利率,2022-12-19,1.217,d,
SHIBORON,Shibor隔夜利率,2022-12-16,1.224,d,
SHIBORON,Shibor隔夜利率,2022-12-15,1.223,d,
SHIBORON,Shibor隔夜利率,2022-12-14,1.199,d,
SHIBORON,Shibor隔夜利率,2022-12-13,1.032,d,
SHIBORON,Shibor隔夜利率,2022-12-12,1.052,d,
SHIBORON,Shibor隔夜利率,2022-12-09,1.071,d,
SHIBORON,Shibor隔夜利率,2022-12-08,1.064,d,
SHIBORON,Shibor隔夜利率,2022-12-07,1.007,d,
SHIBORON,Shibor隔夜利率,2022-12-06,1.043,d,
SHIBORON,Shibor隔夜利率,2022-12-05,1.08,d,
SHIBORON,Shibor隔夜利率,2022-12-02,1.157,d,
SHIBORON,Shibor隔夜利率,2022-12-01,1.458,d,
SHIBORON,Shibor隔夜利率,2022-11-30,1.515,d,
SHIBORON,Shibor隔夜利率,2022-11-29,1.023,d,
SHIBORON,Shibor隔夜利率,2022-11-28,1.033,d,
SHIBORON,Shibor隔夜利率,2022-11-25,1.021,d,
SHIBORON,Shibor隔夜利率,2022-11-24,1.044,d,
SHIBORON,Shibor隔夜利率,2022-11-23,1.039,d,
SHIBORON,Shibor隔夜利率,2022-11-22,0.871,d,
SHIBORON,Shibor隔夜利率,2022-11-21,1.139,d,
SHIBORON,Shibor隔夜利率,2022-11-18,1.364,d,
SHIBORON,Shibor隔夜利率,2022-11-17,1.699,d,
SHIBORON,Shibor隔夜利率,2022-11-16,1.936,d,
SHIBORON,Shibor隔夜利率,2022-11-15,1.853,d,
SHIBORON,Shibor隔夜利率,2022-11-14,1.646,d,
SHIBORON,Shibor隔夜利率,2022-11-11,1.704,d,
SHIBORON,Shibor隔夜利率,2022-11-10,1.826,d,
SHIBORON,Shibor隔夜利率,2022-11-09,1.808,d,
SHIBORON,Shibor隔夜利率,2022-11-08,1.756,d,
SHIBORON,Shibor隔夜利率,2022-11-07,1.62,d,
SHIBORON,Shibor隔夜利率,2022-11-04,1.386,d,
SHIBORON,Shibor隔夜利率,2022-11-03,1.324,d,
SHIBORON,Shibor隔夜利率,2022-11-02,1.755,d,
SHIBORON,Shibor隔夜利率,2022-11-01,1.843,d,
SHIBORON,Shibor隔夜利率,2022-10-31,1.739,d,
SHIBORON,Shibor隔夜利率,2022-10-28,1.327,d,
SHIBORON,Shibor隔夜利率,2022-10-27,1.764,d,
SHIBORON,Shibor隔夜利率,2022-10-26,1.775,d,
SHIBORON,Shibor隔夜利率,2022-10-25,1.763,d,
SHIBORON,Shibor隔夜利率,2022-10-24,1.394,d,
SHIBORON,Shibor隔夜利率,2022-10-21,1.23,d,
SHIBORON,Shibor隔夜利率,2022-10-20,1.154,d,
SHIBORON,Shibor隔夜利率,2022-10-19,1.116,d,
SHIBORON,Shibor隔夜利率,2022-10-18,1.134,d,
SHIBORON,Shibor隔夜利率,2022-10-17,1.167,d,
SHIBORON,Shibor隔夜利率,2022-10-14,1.133,d,
SHIBORON,Shibor隔夜利率,2022-10-13,1.182,d,
SHIBORON,Shibor隔夜利率,2022-10-12,1.155,d,
SHIBORON,Shibor隔夜利率,2022-10-11,1.183,d,
SHIBORON,Shibor隔夜利率,2022-10-10,1.11,d,
SHIBORON,Shibor隔夜利率,2022-10-09,1.178,d,
SHIBORON,Shibor隔夜利率,2022-10-08,1.652,d,
SHIBORON,Shibor隔夜利率,2022-09-30,2.081,d,
SHIBORON,Shibor隔夜利率,2022-09-29,0.964,d,
SHIBORON,Shibor隔夜利率,2022-09-28,1.27,d,
SHIBORON,Shibor隔夜利率,2022-09-27,1.399,d,
SHIBORON,Shibor隔夜利率,2022-09-26,1.429,d,
SHIBORON,Shibor隔夜利率,2022-09-23,1.465,d,
SHIBORON,Shibor隔夜利率,2022-09-22,1.461,d,
SHIBORON,Shibor隔夜利率,2022-09-21,1.468,d,
SHIBORON,Shibor隔夜利率,2022-09-20,1.458,d,
SHIBORON,Shibor隔夜利率,2022-09-19,1.41,d,
SHIBORON,Shibor隔夜利率,2022-09-16,1.294,d,
SHIBORON,Shibor隔夜利率,2022-09-15,1.226,d,
SHIBORON,Shibor隔夜利率,2022-09-14,1.173,d,
SHIBORON,Shibor隔夜利率,2022-09-13,1.171,d,
SHIBORON,Shibor隔夜利率,2022-09-09,1.173,d,
SHIBORON,Shibor隔夜利率,2022-09-08,1.159,d,
SHIBORON,Shibor隔夜利率,2022-09-07,1.113,d,
SHIBORON,Shibor隔夜利率,2022-09-06,1.069,d,
SHIBORON,Shibor隔夜利率,2022-09-05,1.033,d,
SHIBORON,Shibor隔夜利率,2022-09-02,1.175,d,
SHIBORON,Shibor隔夜利率,2022-09-01,1.463,d,
SHIBORON,Shibor隔夜利率,2022-08-31,1.401,d,
SHIBORON,Shibor隔夜利率,2022-08-30,1.124,d,
SHIBORON,Shibor隔夜利率,2022-08-29,1.235,d,
SHIBORON,Shibor隔夜利率,2022-08-26,1.258,d,
SHIBORON,Shibor隔夜利率,2022-08-25,1.153,d,
SHIBORON,Shibor隔夜利率,2022-08-24,1.122,d,
SHIBORON,Shibor隔夜利率,2022-08-23,1.109,d,
SHIBORON,Shibor隔夜利率,2022-08-22,1.1433,d,
SHIBORON,Shibor隔夜利率,2022-08-19,1.211,d,
SHIBORON,Shibor隔夜利率,2022-08-18,1.187,d,
SHIBORON,Shibor隔夜利率,2022-08-17,1.138,d,
SHIBORON,Shibor隔夜利率,2022-08-16,1.075,d,
SHIBORON,Shibor隔夜利率,2022-08-15,1.043,d,
SHIBORON,Shibor隔夜利率,2022-08-12,1.044,d,
SHIBORON,Shibor隔夜利率,2022-08-11,1.03,d,
SHIBORON,Shibor隔夜利率,2022-08-10,1.068,d,
SHIBORON,Shibor隔夜利率,2022-08-09,1.018,d,
SHIBORON,Shibor隔夜利率,2022-08-08,1.013,d,
SHIBORON,Shibor隔夜利率,2022-08-05,1.019,d,
SHIBORON,Shibor隔夜利率,2022-08-04,1.025,d,
SHIBORON,Shibor隔夜利率,2022-08-03,1.026,d,
SHIBORON,Shibor隔夜利率,2022-08-02,1.076,d,
SHIBORON,Shibor隔夜利率,2022-08-01,1.177,d,
SHIBORON,Shibor隔夜利率,2022-07-29,1.254,d,
SHIBORON,Shibor隔夜利率,2022-07-28,1.014,d,
SHIBORON,Shibor隔夜利率,2022-07-27,1.008,d,
SHIBORON,Shibor隔夜利率,2022-07-26,1.018,d,
SHIBORON,Shibor隔夜利率,2022-07-25,1.074,d,
SHIBORON,Shibor隔夜利率,2022-07-22,1.194,d,
SHIBORON,Shibor隔夜利率,2022-07-21,1.254,d,
SHIBORON,Shibor隔夜利率,2022-07-20,1.27,d,
SHIBORON,Shibor隔夜利率,2022-07-19,1.242,d,
SHIBORON,Shibor隔夜利率,2022-07-18,1.218,d,
SHIBORON,Shibor隔夜利率,2022-07-15,1.211,d,
SHIBORON,Shibor隔夜利率,2022-07-14,1.195,d,
SHIBORON,Shibor隔夜利率,2022-07-13,1.219,d,
SHIBORON,Shibor隔夜利率,2022-07-12,1.211,d,
SHIBORON,Shibor隔夜利率,2022-07-11,1.223,d,
SHIBORON,Shibor隔夜利率,2022-07-08,1.216,d,
SHIBORON,Shibor隔夜利率,2022-07-07,1.222,d,
SHIBORON,Shibor隔夜利率,2022-07-06,1.21,d,
SHIBORON,Shibor隔夜利率,2022-07-05,1.367,d,
SHIBORON,Shibor隔夜利率,2022-07-04,1.418,d,
SHIBORON,Shibor隔夜利率,2022-07-01,1.441,d,
