date,close
20190117,2293.305
20190118,2314.6972
20190121,2317.2388
20190122,2286.5513
20190123,2281.4408
20190124,2300.8971
20190125,2295.9034
20190128,2291.7424
20190129,2277.4408
20190130,2247.083
20190131,2235.7154
20190201,2292.6016
20190211,2329.527
20190212,2344.8455
20190213,2399.3877
20190214,2404.4382
20190215,2382.9731
20190218,2465.2602
20190219,2463.2608
20190220,2460.2829
20190221,2456.2899
20190222,2554.6459
20190225,2739.5807
20190226,2741.6211
20190227,2797.8696
20190228,2758.0096
20190301,2816.2815
20190304,2874.0143
20190305,2925.2367
20190306,3041.8628
20190307,3144.0571
20190308,2937.7169
20190311,2977.2951
20190312,3027.8263
20190313,2987.1472
20190314,2929.8745
20190315,2949.8953
20190318,3016.2016
20190319,3005.015
20190320,3033.1986
20190321,3047.7003
20190322,3028.9835
20190325,2962.7592
20190326,2910.2747
20190327,2937.8272
20190328,2890.719
20190329,3032.715
20190401,3119.7313
20190402,3117.7128
20190403,3174.6897
20190404,3166.1605
20190408,3121.3933
20190409,3130.6671
20190410,3117.5692
20190411,3058.4656
20190412,3061.5851
20190415,3026.6993
20190416,3094.7707
20190417,3077.3747
20190418,3063.4427
20190419,3082.2337
20190422,3047.3627
20190423,3046.5148
20190424,3048.0158
20190425,2961.5637
20190426,2939.6423
20190429,2849.3658
20190430,2871.5132
20190506,2699.9259
20190507,2738.1652
20190508,2701.6213
20190509,2655.3361
20190510,2744.9739
20190513,2712.0258
20190514,2694.819
20190515,2747.822
20190516,2761.1013
20190517,2667.8257
20190520,2651.9145
20190521,2691.2129
20190522,2667.3957
20190523,2628.7354
20190524,2637.8441
20190527,2704.6518
20190528,2701.5875
20190529,2709.6791
20190530,2686.2333
20190531,2676.3968
20190603,2664.7261
20190604,2631.6682
20190605,2625.5088
20190606,2585.3811
20190610,2578.2156
20190611,2673.19
20190612,2650.2494
20190613,2662.1073
20190614,2618.1327
20190617,2619.563
20190618,2616.4873
20190619,2655.3722
20190620,2753.2249
20190621,2792.1277
20190624,2790.0816
20190625,2803.4249
20190626,2756.7234
20190627,2759.3889
20190628,2736.6996
20190701,2804.7641
20190702,2800.155
20190703,2764.7176
20190704,2752.2418
20190705,2755.1608
20190708,2688.1057
20190709,2691.4638
20190710,2673.6251
20190711,2662.205
20190712,2657.4406
20190715,2682.2219
20190716,2677.3966
20190717,2668.7161
20190718,2636.6496
20190719,2664.7089
20190722,2612.9952
20190723,2630.8632
20190724,2646.438
20190725,2661.3979
20190726,2661.4962
20190729,2657.5499
20190730,2677.5519
20190731,2661.5598
20190801,2627.3859
20190802,2588.4434
20190805,2550.3562
20190806,2530.9443
20190807,2513.5213
20190808,2537.6213
20190809,2510.0084
20190812,2551.3021
20190813,2530.6343
20190814,2535.8686
20190815,2536.7059
20190816,2547.315
20190819,2636.6837
20190820,2625.5949
20190821,2620.3728
20190822,2621.4012
20190823,2631.4427
20190826,2613.9426
20190827,2660.9667
20190828,2653.4376
20190829,2646.0594
20190830,2630.8588
20190902,2677.2623
20190903,2688.7302
20190904,2724.5706
20190905,2772.287
20190906,2792.4345
20190909,2829.4438
20190910,2851.8376
20190911,2836.4245
20190912,2859.9576
20190916,2846.0184
20190917,2790.9571
20190918,2794.1133
20190919,2818.6965
20190920,2827.823
20190923,2797.3367
20190924,2803.0474
20190925,2787.7466
20190926,2750.4197
20190927,2748.149
20190930,2702.6841
20191008,2709.5383
20191009,2742.1602
20191010,2768.5661
20191011,2793.3535
20191014,2834.1308
20191015,2812.7213
20191016,2786.766
20191017,2774.2529
20191018,2730.346
20191021,2707.588
20191022,2722.6007
20191023,2698.0397
20191024,2703.8766
20191025,2725.0874
20191028,2757.2695
20191029,2718.2954
20191030,2694.092
20191031,2679.3134
20191101,2710.7193
20191104,2722.1212
20191105,2749.0413
20191106,2718.9105
20191107,2726.024
20191108,2708.0862
20191111,2653.9514
20191112,2657.4877
20191113,2640.2579
20191114,2656.389
20191115,2625.3647
20191118,2647.3826
20191119,2678.4429
20191120,2653.5631
20191121,2647.3271
20191122,2631.6263
20191125,2649.0534
20191126,2644.5583
20191127,2626.5278
20191128,2616.6351
20191129,2617.2466
20191202,2620.46
20191203,2633.2528
20191204,2632.968
20191205,2657.1858
20191206,2669.3111
20191209,2662.0551
20191210,2658.8789
20191211,2666.5624
20191212,2652.4912
20191213,2725.5728
20191216,2775.6683
20191217,2835.1075
20191218,2851.0601
20191219,2849.6775
20191220,2851.4397
20191223,2781.1486
20191224,2813.8295
20191225,2808.8143
20191226,2856.5175
20191227,2827.0896
20191230,2873.0162
20191231,2883.1736
20200102,2922.3713
20200103,2914.4835
20200106,2909.1061
20200107,2941.9118
20200108,2879.4709
20200109,2913.1885
20200110,2919.5246
20200113,2937.5783
20200114,2922.1583
20200115,2910.838
20200116,2904.3536
20200117,2910.4331
20200120,2933.9823
20200121,2895.9138
20200122,2930.1019
20200123,2850.3701
20200203,2631.1019
20200204,2642.5772
20200205,2670.9728
20200206,2734.0052
20200207,2743.7408
20200210,2764.9369
20200211,2757.7113
20200212,2783.3392
20200213,2743.7617
20200214,2758.7006
20200217,2840.8156
20200218,2833.7724
20200219,2820.1964
20200220,2920.0236
20200221,2918.4721
20200224,2924.5036
20200225,2917.9208
20200226,2886.4191
20200227,2909.3802
20200228,2785.9129
20200302,2859.2893
20200303,2883.8164
20200304,2938.8726
20200305,3039.0543
20200306,2971.5872
20200309,2912.3116
20200310,2969.6728
20200311,2933.0575
20200312,2905.8064
20200313,2888.5739
20200316,2755.6699
20200317,2738.6098
20200318,2678.5834
20200319,2691.6498
20200320,2724.3253
20200323,2618.5352
20200324,2675.744
20200325,2735.6033
20200326,2732.5328
20200327,2742.0725
20200330,2704.5168
20200331,2708.351
20200401,2682.9376
20200402,2713.2146
20200403,2698.8087
20200407,2754.842
20200408,2744.5536
20200409,2763.6231
20200410,2719.9155
20200413,2698.1912
20200414,2760.5274
20200415,2745.5698
20200416,2778.3098
20200417,2765.2397
20200420,2778.6169
20200421,2745.887
20200422,2760.6317
20200423,2740.739
20200424,2695.604
20200427,2708.1051
20200428,2712.5081
20200429,2728.3304
20200430,2766.5405
20200506,2780.0411
20200507,2779.094
20200508,2816.1853
20200511,2802.6781
20200512,2810.4878
20200513,2828.785
20200514,2804.8226
20200515,2804.6006
20200518,2811.3279
20200519,2837.7609
20200520,2824.0984
20200521,2810.4416
20200522,2760.8542
20200525,2769.2118
20200526,2800.8263
20200527,2790.487
20200528,2813.9207
20200529,2838.7477
20200601,2921.2183
20200602,2904.8496
20200603,2902.937
20200604,2910.1068
20200605,2927.0643
20200608,2914.6614
20200609,2935.5516
20200610,2913.1539
20200611,2895.3534
20200612,2897.0627
20200615,2899.5297
20200616,2942.4846
20200617,2947.7221
20200618,2939.9846
20200619,3009.0711
20200622,3009.9694
20200623,3019.568
20200624,3002.8706
20200629,2961.5464
20200630,3015.6781
20200701,3031.6578
20200702,3138.9917
20200703,3257.2403
20200706,3475.7929
20200707,3491.9393
20200708,3603.7861
20200709,3635.5114
20200710,3573.0434
20200713,3616.57
20200714,3602.7714
20200715,3555.3778
20200716,3378.7198
20200717,3342.6358
20200720,3432.4794
20200721,3414.4404
20200722,3442.3026
20200723,3426.7058
20200724,3258.8397
20200727,3253.7755
20200728,3278.2998
20200729,3379.8901
20200730,3354.1826
20200731,3379.8066
20200803,3442.6231
20200804,3430.1255
20200805,3428.7688
20200806,3471.5144
20200807,3443.3862
20200810,3500.9532
20200811,3423.1279
20200812,3400.6751
20200813,3393.6013
20200814,3427.8396
20200817,3533.732
20200818,3532.7488
20200819,3496.8504
20200820,3437.5934
20200821,3468.3057
20200824,3464.5847
20200825,3437.4111
20200826,3373.8749
20200827,3394.7328
20200828,3466.8945
20200831,3461.5175
20200901,3462.8788
20200902,3455.4517
20200903,3437.8438
20200904,3404.5922
20200907,3324.121
20200908,3356.1025
20200909,3277.3248
20200910,3248.5616
20200911,3278.8259
20200914,3294.9752
20200915,3314.4588
20200916,3310.8315
20200917,3295.47
20200918,3391.9341
20200921,3383.0145
20200922,3363.0196
20200923,3358.0936
20200924,3312.1421
20200925,3330.2859
20200928,3310.7093
20200929,3322.3821
20200930,3305.8429
20201009,3330.3702
20201012,3402.1919
20201013,3392.0556
20201014,3364.9227
20201015,3361.9387
20201016,3373.1039
20201019,3333.5554
20201020,3342.1894
20201021,3338.1493
20201022,3330.8673
20201023,3277.7414
20201026,3213.6547
20201027,3229.374
20201028,3229.7425
20201029,3241.8144
20201030,3185.7436
20201102,3185.649
20201103,3235.1325
20201104,3230.2285
20201105,3262.391
20201106,3254.8173
20201109,3316.3977
20201110,3286.58
20201111,3250.7124
20201112,3253.4424
20201113,3234.8956
20201116,3244.7131
20201117,3228.2841
20201118,3236.8004
20201119,3261.82
20201120,3263.0017
20201123,3282.9976
20201124,3270.5151
20201125,3228.5114
20201126,3237.2356
20201127,3292.9992
20201130,3294.7555
20201201,3358.4742
20201202,3347.3302
20201203,3360.6789
20201204,3330.8647
20201207,3301.4208
20201208,3283.5023
20201209,3221.9374
20201210,3227.8979
20201211,3218.0376
20201214,3225.1793
20201215,3212.8655
20201216,3193.5744
20201217,3230.0798
20201218,3187.361
20201221,3210.7588
20201222,3134.4424
20201223,3146.8339
20201224,3112.2698
20201225,3133.6249
20201228,3110.3169
20201229,3124.7956
20201230,3153.1583
20201231,3218.4509
20210104,3203.7659
20210105,3218.0786
20210106,3235.1465
20210107,3221.2027
20210108,3220.3821
20210111,3197.4177
20210112,3262.6857
20210113,3238.9081
20210114,3218.9163
20210115,3267.8683
20210118,3269.4967
20210119,3279.5605
20210120,3273.3264
20210121,3304.7624
20210122,3249.6317
20210125,3238.4197
20210126,3213.5851
20210127,3221.2847
20210128,3185.6766
20210129,3173.9002
20210201,3200.8797
20210202,3215.8077
20210203,3201.8658
20210204,3174.3554
20210205,3180.9743
20210208,3206.5426
20210209,3257.8458
20210210,3259.4539
20210218,3291.5135
20210219,3317.0192
20210222,3257.7136
20210223,3255.8868
20210224,3215.8029
20210225,3246.4562
20210226,3181.0843
20210301,3198.4484
20210302,3178.4273
20210303,3245.591
20210304,3194.3155
20210305,3225.3664
20210308,3165.9232
20210309,3088.2465
20210310,3062.3806
20210311,3127.3098
20210312,3130.9505
20210315,3114.1811
20210316,3166.7212
20210317,3164.7957
20210318,3167.1428
20210319,3128.7374
20210322,3167.8606
20210323,3170.2054
20210324,3147.4628
20210325,3140.3635
20210326,3181.7316
20210329,3184.0792
20210330,3183.9038
20210331,3172.6709
20210401,3165.5829
20210402,3161.1518
20210406,3172.0684
20210407,3170.3733
20210408,3172.9241
20210409,3141.8055
20210412,3093.5773
20210413,3088.495
20210414,3111.9023
20210415,3084.7149
20210416,3096.6647
20210419,3125.8978
20210420,3136.5066
20210421,3162.9435
20210422,3155.7406
20210423,3138.2417
20210426,3098.7918
20210427,3117.1544
20210428,3112.7352
20210429,3138.955
20210430,3086.0873
20210506,3069.5846
20210507,3032.102
20210510,3032.4167
20210511,3062.4393
20210512,3068.3385
20210513,3053.1653
20210514,3133.024
20210517,3134.5023
20210518,3121.5162
20210519,3104.2249
20210520,3142.9484
20210521,3104.0766
20210524,3131.7748
20210525,3217.6834
20210526,3239.7079
20210527,3250.8016
20210528,3256.4255
20210531,3274.1241
20210601,3261.6763
20210602,3227.0891
20210603,3219.6656
20210604,3227.2956
20210607,3232.917
20210608,3212.1125
20210609,3182.8019
20210610,3186.8674
20210611,3139.9044
20210615,3112.5316
20210616,3098.67
20210617,3093.0623
20210618,3084.2041
20210621,3091.3193
20210622,3097.2828
20210623,3102.9603
20210624,3109.1521
20210625,3136.924
20210628,3114.8572
20210629,3100.5749
20210630,3112.9696
20210701,3095.4548
20210702,3042.7149
20210705,3029.6392
20210706,3027.716
20210707,3038.0413
20210708,2993.2026
20210709,2969.0727
20210712,2981.6701
20210713,3008.0846
20210714,2983.8115
20210715,3012.6599
20210716,2983.3235
20210719,2972.9603
20210720,2955.1938
20210721,2977.5287
20210722,2957.7217
20210723,2935.0375
20210726,2851.2233
20210727,2787.7704
20210728,2776.7323
20210729,2795.0026
20210730,2740.2609
20210802,2792.9286
20210803,2808.1456
20210804,2805.3497
20210805,2791.0672
20210806,2773.2741
20210809,2847.7733
20210810,2895.9057
20210811,2909.4427
20210812,2896.36
20210813,2890.6381
20210816,2908.2473
20210817,2866.3472
20210818,2948.9017
20210819,2894.3452
20210820,2870.3794
20210823,2880.2594
20210824,2896.9008
20210825,2880.8963
20210826,2850.4512
20210827,2830.5332
20210830,2799.3071
20210831,2822.5366
20210901,2906.9386
20210902,2913.6222
20210903,2926.1754
20210906,2974.9372
20210907,3008.4937
20210908,3006.355
20210909,2995.9023
20210910,2994.583
20210913,2982.2856
20210914,2922.9086
20210915,2914.504
20210916,2892.3724
20210917,2901.87
20210922,2872.3218
20210923,2887.9973
20210924,2873.0124
20210927,2861.5274
20210928,2883.4971
20210929,2860.1412
20210930,2860.7017
20211008,2898.8658
20211011,2907.0053
20211012,2873.9752
20211013,2889.4905
20211014,2877.9378
20211015,2866.9131
20211018,2858.1199
20211019,2885.883
20211020,2871.1404
20211021,2902.4266
20211022,2894.5886
20211025,2893.6075
20211026,2876.8783
20211027,2835.2499
20211028,2816.0952
20211029,2841.4577
20211101,2900.1863
20211102,2867.4214
20211103,2870.7409
20211104,2870.0921
20211105,2855.6101
20211108,2858.6019
20211109,2865.6765
20211110,2866.8379
20211111,2904.4021
20211112,2885.9638
20211115,2898.087
20211116,2883.1996
20211117,2877.4465
20211118,2845.7041
20211119,2873.228
20211122,2870.4805
20211123,2879.7064
20211124,2885.8445
20211125,2881.8875
20211126,2859.6936
20211129,2835.3408
20211130,2833.933
20211201,2855.4054
20211202,2850.8202
20211203,2858.2347
20211206,2852.6655
20211207,2878.1583
20211208,2905.0568
20211209,2953.6181
20211210,2935.9132
20211213,2929.3839
20211214,2908.5123
20211215,2915.767
20211216,2929.1949
20211217,2897.5747
20211220,2872.8314
20211221,2910.6326
20211222,2899.6149
20211223,2891.1319
20211224,2884.2221
20211227,2893.4371
20211228,2911.7464
20211229,2889.769
20211230,2906.9795
20211231,2913.5012
20220104,2940.735
20220105,2944.8751
20220106,2918.9822
20220107,2932.2806
20220110,2958.7839
20220111,2957.3376
20220112,2975.9466
20220113,2964.917
20220114,2920.98
20220117,2934.8389
20220118,2945.5346
20220119,2955.7857
20220120,2973.5046
20220121,2944.6
20220124,2931.189
20220125,2851.9029
20220126,2877.132
20220127,2814.0534
20220128,2811.124
20220207,2852.4002
20220208,2894.8837
20220209,2905.3155
20220210,2922.5442
20220211,2913.703
20220214,2860.0207
20220215,2851.6151
20220216,2872.2755
20220217,2855.7651
20220218,2879.3859
20220221,2899.4095
20220222,2862.4031
20220223,2871.2208
20220224,2804.9666
20220225,2815.2906
20220228,2810.0694
20220301,2829.7839
20220302,2828.3858
20220303,2839.7323
20220304,2823.9098
20220307,2766.7355
20220308,2688.4322
20220309,2627.6377
20220310,2643.1424
20220311,2688.2758
20220314,2626.6658
20220315,2510.8012
20220316,2601.9303
20220317,2624.6515
20220318,2646.6139
20220321,2644.4917
20220322,2662.1024
