date,value,indicator_code,indicator_name,frequency
2017-08-01,67550.99,M0,M0货币供应量,m
2017-08-01,518113.93,M1,M1货币供应量,m
2017-08-01,1652947.3,M2,M2货币供应量,m
2017-09-01,517863.04,M1,M1货币供应量,m
2017-09-01,588405.3,GDP,国内生产总值,q
2017-09-01,53.4,PMI,制造业PMI,m
2017-09-01,1.6,CPI,居民消费价格指数,m
2017-09-01,69748.54,M0,M0货币供应量,m
2017-09-01,1663666.05,M2,M2货币供应量,m
2017-10-01,1.9,CPI,居民消费价格指数,m
2017-10-01,1662449.96,M2,M2货币供应量,m
2017-10-01,525977.19,M1,M1货币供应量,m
2017-10-01,68230.69,M0,M0货币供应量,m
2017-11-01,68623.16,M0,M0货币供应量,m
2017-11-01,1.7,CPI,居民消费价格指数,m
2017-11-01,535565.05,M1,M1货币供应量,m
2017-11-01,1679156.64,M2,M2货币供应量,m
2017-11-23,2.803,SHIBORON,Shibor隔夜利率,d
2017-11-23,2.871,SHIBOR1W,Shibor1周利率,d
2017-11-24,2.873,SHIBOR1W,Shibor1周利率,d
2017-11-24,2.797,SHIBORON,Shibor隔夜利率,d
2017-11-27,2.819,SHIBORON,Shibor隔夜利率,d
2017-11-27,2.883,SHIBOR1W,Shibor1周利率,d
2017-11-28,2.883,SHIBOR1W,Shibor1周利率,d
2017-11-28,2.799,SHIBORON,Shibor隔夜利率,d
2017-11-29,2.683,SHIBORON,Shibor隔夜利率,d
2017-11-29,2.877,SHIBOR1W,Shibor1周利率,d
2017-11-30,2.898,SHIBOR1W,Shibor1周利率,d
2017-11-30,2.788,SHIBORON,Shibor隔夜利率,d
2017-12-01,543790.15,M1,M1货币供应量,m
2017-12-01,820754.3,GDP,国内生产总值,q
2017-12-01,1690235.31,M2,M2货币供应量,m
2017-12-01,70645.6,M0,M0货币供应量,m
2017-12-01,52.4,PMI,制造业PMI,m
2017-12-01,2.851,SHIBOR1W,Shibor1周利率,d
2017-12-01,2.642,SHIBORON,Shibor隔夜利率,d
2017-12-01,1.8,CPI,居民消费价格指数,m
2017-12-04,2.6,SHIBORON,Shibor隔夜利率,d
2017-12-04,2.816,SHIBOR1W,Shibor1周利率,d
2017-12-05,2.799,SHIBOR1W,Shibor1周利率,d
2017-12-05,2.579,SHIBORON,Shibor隔夜利率,d
2017-12-06,2.573,SHIBORON,Shibor隔夜利率,d
2017-12-06,2.787,SHIBOR1W,Shibor1周利率,d
2017-12-07,2.791,SHIBOR1W,Shibor1周利率,d
2017-12-07,2.585,SHIBORON,Shibor隔夜利率,d
2017-12-08,2.799,SHIBOR1W,Shibor1周利率,d
2017-12-08,2.608,SHIBORON,Shibor隔夜利率,d
2017-12-11,2.818,SHIBOR1W,Shibor1周利率,d
2017-12-11,2.688,SHIBORON,Shibor隔夜利率,d
2017-12-12,2.83,SHIBOR1W,Shibor1周利率,d
2017-12-12,2.726,SHIBORON,Shibor隔夜利率,d
2017-12-13,2.788,SHIBORON,Shibor隔夜利率,d
2017-12-13,2.851,SHIBOR1W,Shibor1周利率,d
2017-12-14,2.868,SHIBOR1W,Shibor1周利率,d
2017-12-14,2.803,SHIBORON,Shibor隔夜利率,d
2017-12-15,2.871,SHIBOR1W,Shibor1周利率,d
2017-12-15,2.724,SHIBORON,Shibor隔夜利率,d
2017-12-18,2.871,SHIBOR1W,Shibor1周利率,d
2017-12-18,2.723,SHIBORON,Shibor隔夜利率,d
2017-12-19,2.741,SHIBORON,Shibor隔夜利率,d
2017-12-19,2.873,SHIBOR1W,Shibor1周利率,d
2017-12-20,2.874,SHIBOR1W,Shibor1周利率,d
2017-12-20,2.73,SHIBORON,Shibor隔夜利率,d
2017-12-21,2.871,SHIBOR1W,Shibor1周利率,d
2017-12-21,2.665,SHIBORON,Shibor隔夜利率,d
2017-12-22,2.867,SHIBOR1W,Shibor1周利率,d
2017-12-22,2.612,SHIBORON,Shibor隔夜利率,d
2017-12-25,2.881,SHIBOR1W,Shibor1周利率,d
2017-12-25,2.569,SHIBORON,Shibor隔夜利率,d
2017-12-26,2.892,SHIBOR1W,Shibor1周利率,d
2017-12-26,2.589,SHIBORON,Shibor隔夜利率,d
2017-12-27,2.905,SHIBOR1W,Shibor1周利率,d
2017-12-27,2.666,SHIBORON,Shibor隔夜利率,d
2017-12-28,2.672,SHIBORON,Shibor隔夜利率,d
2017-12-28,2.925,SHIBOR1W,Shibor1周利率,d
2017-12-29,2.84,SHIBORON,Shibor隔夜利率,d
2017-12-29,2.954,SHIBOR1W,Shibor1周利率,d
2018-01-01,52.7,PMI,制造业PMI,m
2018-01-01,1.5,CPI,居民消费价格指数,m
2018-01-01,543247.13,M1,M1货币供应量,m
2018-01-01,1720814.46,M2,M2货币供应量,m
2018-01-01,74636.29,M0,M0货币供应量,m
2018-01-02,2.657,SHIBORON,Shibor隔夜利率,d
2018-01-02,2.839,SHIBOR1W,Shibor1周利率,d
2018-01-03,2.5635,SHIBORON,Shibor隔夜利率,d
2018-01-03,2.785,SHIBOR1W,Shibor1周利率,d
2018-01-04,2.505,SHIBORON,Shibor隔夜利率,d
2018-01-04,2.76,SHIBOR1W,Shibor1周利率,d
2018-01-05,2.745,SHIBOR1W,Shibor1周利率,d
2018-01-05,2.484,SHIBORON,Shibor隔夜利率,d
2018-01-08,2.461,SHIBORON,Shibor隔夜利率,d
2018-01-08,2.737,SHIBOR1W,Shibor1周利率,d
2018-01-09,2.744,SHIBOR1W,Shibor1周利率,d
2018-01-09,2.529,SHIBORON,Shibor隔夜利率,d
2018-01-10,2.643,SHIBORON,Shibor隔夜利率,d
2018-01-10,2.776,SHIBOR1W,Shibor1周利率,d
2018-01-11,2.832,SHIBORON,Shibor隔夜利率,d
2018-01-11,2.832,SHIBOR1W,Shibor1周利率,d
2018-01-12,2.83,SHIBORON,Shibor隔夜利率,d
2018-01-12,2.864,SHIBOR1W,Shibor1周利率,d
2018-01-15,2.86,SHIBOR1W,Shibor1周利率,d
2018-01-15,2.794,SHIBORON,Shibor隔夜利率,d
2018-01-16,2.879,SHIBOR1W,Shibor1周利率,d
2018-01-16,2.785,SHIBORON,Shibor隔夜利率,d
2018-01-17,2.878,SHIBOR1W,Shibor1周利率,d
2018-01-17,2.765,SHIBORON,Shibor隔夜利率,d
2018-01-18,2.7655,SHIBORON,Shibor隔夜利率,d
2018-01-18,2.878,SHIBOR1W,Shibor1周利率,d
2018-01-19,2.891,SHIBOR1W,Shibor1周利率,d
2018-01-19,2.836,SHIBORON,Shibor隔夜利率,d
2018-01-22,2.771,SHIBORON,Shibor隔夜利率,d
2018-01-22,2.889,SHIBOR1W,Shibor1周利率,d
2018-01-23,2.863,SHIBOR1W,Shibor1周利率,d
2018-01-23,2.602,SHIBORON,Shibor隔夜利率,d
2018-01-24,2.832,SHIBOR1W,Shibor1周利率,d
2018-01-24,2.574,SHIBORON,Shibor隔夜利率,d
2018-01-25,2.8498,SHIBOR1W,Shibor1周利率,d
2018-01-25,2.5634,SHIBORON,Shibor隔夜利率,d
2018-01-26,2.842,SHIBOR1W,Shibor1周利率,d
2018-01-26,2.5506,SHIBORON,Shibor隔夜利率,d
2018-01-29,2.842,SHIBOR1W,Shibor1周利率,d
2018-01-29,2.566,SHIBORON,Shibor隔夜利率,d
2018-01-30,2.554,SHIBORON,Shibor隔夜利率,d
2018-01-30,2.838,SHIBOR1W,Shibor1周利率,d
2018-01-31,2.8298,SHIBOR1W,Shibor1周利率,d
2018-01-31,2.594,SHIBORON,Shibor隔夜利率,d
2018-02-01,2.9,CPI,居民消费价格指数,m
2018-02-01,1729070.12,M2,M2货币供应量,m
2018-02-01,2.7925,SHIBOR1W,Shibor1周利率,d
2018-02-01,517035.99,M1,M1货币供应量,m
2018-02-01,81424.24,M0,M0货币供应量,m
2018-02-01,2.5154,SHIBORON,Shibor隔夜利率,d
2018-02-01,50.5,PMI,制造业PMI,m
2018-02-02,2.788,SHIBOR1W,Shibor1周利率,d
2018-02-02,2.5173,SHIBORON,Shibor隔夜利率,d
2018-02-05,2.7758,SHIBOR1W,Shibor1周利率,d
2018-02-05,2.5305,SHIBORON,Shibor隔夜利率,d
2018-02-06,2.7706,SHIBOR1W,Shibor1周利率,d
2018-02-06,2.539,SHIBORON,Shibor隔夜利率,d
2018-02-07,2.771,SHIBOR1W,Shibor1周利率,d
2018-02-07,2.571,SHIBORON,Shibor隔夜利率,d
2018-02-08,2.572,SHIBORON,Shibor隔夜利率,d
2018-02-08,2.904,SHIBOR1W,Shibor1周利率,d
2018-02-09,2.918,SHIBOR1W,Shibor1周利率,d
2018-02-09,2.589,SHIBORON,Shibor隔夜利率,d
2018-02-11,2.608,SHIBORON,Shibor隔夜利率,d
2018-02-11,2.917,SHIBOR1W,Shibor1周利率,d
2018-02-12,2.918,SHIBOR1W,Shibor1周利率,d
2018-02-12,2.585,SHIBORON,Shibor隔夜利率,d
2018-02-13,2.928,SHIBOR1W,Shibor1周利率,d
2018-02-13,2.587,SHIBORON,Shibor隔夜利率,d
2018-02-14,2.91,SHIBOR1W,Shibor1周利率,d
2018-02-14,2.723,SHIBORON,Shibor隔夜利率,d
2018-02-22,2.891,SHIBOR1W,Shibor1周利率,d
2018-02-22,2.631,SHIBORON,Shibor隔夜利率,d
2018-02-23,2.881,SHIBOR1W,Shibor1周利率,d
2018-02-23,2.597,SHIBORON,Shibor隔夜利率,d
2018-02-24,2.56,SHIBORON,Shibor隔夜利率,d
2018-02-24,2.876,SHIBOR1W,Shibor1周利率,d
2018-02-26,2.87,SHIBOR1W,Shibor1周利率,d
2018-02-26,2.571,SHIBORON,Shibor隔夜利率,d
2018-02-27,2.561,SHIBORON,Shibor隔夜利率,d
2018-02-27,2.861,SHIBOR1W,Shibor1周利率,d
2018-02-28,2.906,SHIBOR1W,Shibor1周利率,d
2018-02-28,2.708,SHIBORON,Shibor隔夜利率,d
2018-03-01,2.691,SHIBORON,Shibor隔夜利率,d
2018-03-01,197920.0,GDP,国内生产总值,q
2018-03-01,53.1,PMI,制造业PMI,m
2018-03-01,1739859.48,M2,M2货币供应量,m
2018-03-01,2.896,SHIBOR1W,Shibor1周利率,d
2018-03-01,523540.07,M1,M1货币供应量,m
2018-03-01,72692.63,M0,M0货币供应量,m
2018-03-01,2.1,CPI,居民消费价格指数,m
2018-03-02,2.897,SHIBOR1W,Shibor1周利率,d
2018-03-02,2.773,SHIBORON,Shibor隔夜利率,d
2018-03-05,2.652,SHIBORON,Shibor隔夜利率,d
2018-03-05,2.894,SHIBOR1W,Shibor1周利率,d
2018-03-06,2.886,SHIBOR1W,Shibor1周利率,d
2018-03-06,2.617,SHIBORON,Shibor隔夜利率,d
2018-03-07,2.873,SHIBOR1W,Shibor1周利率,d
2018-03-07,2.592,SHIBORON,Shibor隔夜利率,d
2018-03-08,2.862,SHIBOR1W,Shibor1周利率,d
2018-03-08,2.57,SHIBORON,Shibor隔夜利率,d
2018-03-09,2.857,SHIBOR1W,Shibor1周利率,d
2018-03-09,2.573,SHIBORON,Shibor隔夜利率,d
2018-03-12,2.586,SHIBORON,Shibor隔夜利率,d
2018-03-12,2.858,SHIBOR1W,Shibor1周利率,d
2018-03-13,2.637,SHIBORON,Shibor隔夜利率,d
2018-03-13,2.87,SHIBOR1W,Shibor1周利率,d
2018-03-14,2.869,SHIBOR1W,Shibor1周利率,d
2018-03-14,2.633,SHIBORON,Shibor隔夜利率,d
2018-03-15,2.866,SHIBOR1W,Shibor1周利率,d
2018-03-15,2.632,SHIBORON,Shibor隔夜利率,d
2018-03-16,2.865,SHIBOR1W,Shibor1周利率,d
2018-03-16,2.586,SHIBORON,Shibor隔夜利率,d
2018-03-19,2.863,SHIBOR1W,Shibor1周利率,d
2018-03-19,2.561,SHIBORON,Shibor隔夜利率,d
2018-03-20,2.558,SHIBORON,Shibor隔夜利率,d
2018-03-20,2.861,SHIBOR1W,Shibor1周利率,d
2018-03-21,2.559,SHIBORON,Shibor隔夜利率,d
2018-03-21,2.858,SHIBOR1W,Shibor1周利率,d
2018-03-22,2.549,SHIBORON,Shibor隔夜利率,d
2018-03-22,2.8538,SHIBOR1W,Shibor1周利率,d
2018-03-23,2.8464,SHIBOR1W,Shibor1周利率,d
2018-03-23,2.545,SHIBORON,Shibor隔夜利率,d
2018-03-26,2.543,SHIBORON,Shibor隔夜利率,d
2018-03-26,2.862,SHIBOR1W,Shibor1周利率,d
2018-03-27,2.5935,SHIBORON,Shibor隔夜利率,d
2018-03-27,2.874,SHIBOR1W,Shibor1周利率,d
2018-03-28,2.889,SHIBOR1W,Shibor1周利率,d
2018-03-28,2.592,SHIBORON,Shibor隔夜利率,d
2018-03-29,2.8958,SHIBOR1W,Shibor1周利率,d
2018-03-29,2.581,SHIBORON,Shibor隔夜利率,d
2018-03-30,2.9166,SHIBOR1W,Shibor1周利率,d
2018-03-30,2.69,SHIBORON,Shibor隔夜利率,d
2018-04-01,1737683.73,M2,M2货币供应量,m
2018-04-01,71476.46,M0,M0货币供应量,m
2018-04-01,525447.77,M1,M1货币供应量,m
2018-04-01,1.8,CPI,居民消费价格指数,m
2018-04-02,2.883,SHIBOR1W,Shibor1周利率,d
2018-04-02,2.622,SHIBORON,Shibor隔夜利率,d
2018-04-03,2.87,SHIBOR1W,Shibor1周利率,d
2018-04-03,2.574,SHIBORON,Shibor隔夜利率,d
2018-04-04,2.469,SHIBORON,Shibor隔夜利率,d
2018-04-04,2.83,SHIBOR1W,Shibor1周利率,d
2018-04-08,2.812,SHIBOR1W,Shibor1周利率,d
2018-04-08,2.446,SHIBORON,Shibor隔夜利率,d
2018-04-09,2.528,SHIBORON,Shibor隔夜利率,d
2018-04-09,2.806,SHIBOR1W,Shibor1周利率,d
2018-04-10,2.551,SHIBORON,Shibor隔夜利率,d
2018-04-10,2.807,SHIBOR1W,Shibor1周利率,d
2018-04-11,2.561,SHIBORON,Shibor隔夜利率,d
2018-04-11,2.804,SHIBOR1W,Shibor1周利率,d
2018-04-12,2.557,SHIBORON,Shibor隔夜利率,d
2018-04-12,2.8,SHIBOR1W,Shibor1周利率,d
2018-04-13,2.557,SHIBORON,Shibor隔夜利率,d
2018-04-13,2.798,SHIBOR1W,Shibor1周利率,d
2018-04-16,2.802,SHIBOR1W,Shibor1周利率,d
2018-04-16,2.582,SHIBORON,Shibor隔夜利率,d
2018-04-17,2.665,SHIBORON,Shibor隔夜利率,d
2018-04-17,2.843,SHIBOR1W,Shibor1周利率,d
2018-04-18,2.679,SHIBORON,Shibor隔夜利率,d
2018-04-18,2.858,SHIBOR1W,Shibor1周利率,d
2018-04-19,2.884,SHIBOR1W,Shibor1周利率,d
2018-04-19,2.733,SHIBORON,Shibor隔夜利率,d
2018-04-20,2.893,SHIBOR1W,Shibor1周利率,d
2018-04-20,2.747,SHIBORON,Shibor隔夜利率,d
2018-04-23,2.724,SHIBORON,Shibor隔夜利率,d
2018-04-23,2.9,SHIBOR1W,Shibor1周利率,d
2018-04-24,2.736,SHIBORON,Shibor隔夜利率,d
2018-04-24,2.907,SHIBOR1W,Shibor1周利率,d
2018-04-25,2.911,SHIBOR1W,Shibor1周利率,d
2018-04-25,2.728,SHIBORON,Shibor隔夜利率,d
2018-04-26,2.925,SHIBOR1W,Shibor1周利率,d
2018-04-26,2.765,SHIBORON,Shibor隔夜利率,d
2018-04-27,2.921,SHIBORON,Shibor隔夜利率,d
2018-04-27,2.978,SHIBOR1W,Shibor1周利率,d
2018-04-28,2.824,SHIBORON,Shibor隔夜利率,d
2018-04-28,2.972,SHIBOR1W,Shibor1周利率,d
2018-05-01,52.7,PMI,制造业PMI,m
2018-05-01,1.8,CPI,居民消费价格指数,m
2018-05-01,526276.72,M1,M1货币供应量,m
2018-05-01,69774.81,M0,M0货币供应量,m
2018-05-01,1743063.79,M2,M2货币供应量,m
2018-05-02,2.72,SHIBORON,Shibor隔夜利率,d
2018-05-02,2.892,SHIBOR1W,Shibor1周利率,d
2018-05-03,2.852,SHIBOR1W,Shibor1周利率,d
2018-05-03,2.681,SHIBORON,Shibor隔夜利率,d
2018-05-04,2.806,SHIBOR1W,Shibor1周利率,d
2018-05-04,2.594,SHIBORON,Shibor隔夜利率,d
2018-05-07,2.768,SHIBOR1W,Shibor1周利率,d
2018-05-07,2.582,SHIBORON,Shibor隔夜利率,d
2018-05-08,2.575,SHIBORON,Shibor隔夜利率,d
2018-05-08,2.751,SHIBOR1W,Shibor1周利率,d
2018-05-09,2.52,SHIBORON,Shibor隔夜利率,d
2018-05-09,2.734,SHIBOR1W,Shibor1周利率,d
2018-05-10,2.509,SHIBORON,Shibor隔夜利率,d
2018-05-10,2.723,SHIBOR1W,Shibor1周利率,d
2018-05-11,2.713,SHIBOR1W,Shibor1周利率,d
2018-05-11,2.487,SHIBORON,Shibor隔夜利率,d
2018-05-14,2.58,SHIBORON,Shibor隔夜利率,d
2018-05-14,2.738,SHIBOR1W,Shibor1周利率,d
2018-05-15,2.641,SHIBORON,Shibor隔夜利率,d
2018-05-15,2.773,SHIBOR1W,Shibor1周利率,d
2018-05-16,2.766,SHIBORON,Shibor隔夜利率,d
2018-05-16,2.835,SHIBOR1W,Shibor1周利率,d
2018-05-17,2.597,SHIBORON,Shibor隔夜利率,d
2018-05-17,2.803,SHIBOR1W,Shibor1周利率,d
2018-05-18,2.563,SHIBORON,Shibor隔夜利率,d
2018-05-18,2.768,SHIBOR1W,Shibor1周利率,d
2018-05-21,2.527,SHIBORON,Shibor隔夜利率,d
2018-05-21,2.756,SHIBOR1W,Shibor1周利率,d
2018-05-22,2.755,SHIBOR1W,Shibor1周利率,d
2018-05-22,2.525,SHIBORON,Shibor隔夜利率,d
2018-05-23,2.752,SHIBOR1W,Shibor1周利率,d
2018-05-23,2.53,SHIBORON,Shibor隔夜利率,d
2018-05-24,2.53,SHIBORON,Shibor隔夜利率,d
2018-05-24,2.751,SHIBOR1W,Shibor1周利率,d
2018-05-25,2.528,SHIBORON,Shibor隔夜利率,d
2018-05-25,2.794,SHIBOR1W,Shibor1周利率,d
2018-05-28,2.806,SHIBOR1W,Shibor1周利率,d
2018-05-28,2.533,SHIBORON,Shibor隔夜利率,d
2018-05-29,2.848,SHIBOR1W,Shibor1周利率,d
2018-05-29,2.742,SHIBORON,Shibor隔夜利率,d
2018-05-30,2.884,SHIBORON,Shibor隔夜利率,d
2018-05-30,2.895,SHIBOR1W,Shibor1周利率,d
2018-05-31,2.898,SHIBOR1W,Shibor1周利率,d
2018-05-31,2.831,SHIBORON,Shibor隔夜利率,d
2018-06-01,543944.71,M1,M1货币供应量,m
2018-06-01,417215.4,GDP,国内生产总值,q
2018-06-01,1.9,CPI,居民消费价格指数,m
2018-06-01,51.8,PMI,制造业PMI,m
2018-06-01,1770178.37,M2,M2货币供应量,m
2018-06-01,69589.33,M0,M0货币供应量,m
2018-06-01,2.801,SHIBORON,Shibor隔夜利率,d
2018-06-01,2.897,SHIBOR1W,Shibor1周利率,d
2018-06-04,2.599,SHIBORON,Shibor隔夜利率,d
2018-06-04,2.818,SHIBOR1W,Shibor1周利率,d
2018-06-05,2.584,SHIBORON,Shibor隔夜利率,d
2018-06-05,2.802,SHIBOR1W,Shibor1周利率,d
2018-06-06,2.562,SHIBORON,Shibor隔夜利率,d
2018-06-06,2.792,SHIBOR1W,Shibor1周利率,d
2018-06-07,2.555,SHIBORON,Shibor隔夜利率,d
2018-06-07,2.783,SHIBOR1W,Shibor1周利率,d
2018-06-08,2.563,SHIBORON,Shibor隔夜利率,d
2018-06-08,2.772,SHIBOR1W,Shibor1周利率,d
2018-06-11,2.573,SHIBORON,Shibor隔夜利率,d
2018-06-11,2.776,SHIBOR1W,Shibor1周利率,d
2018-06-12,2.789,SHIBOR1W,Shibor1周利率,d
2018-06-12,2.584,SHIBORON,Shibor隔夜利率,d
2018-06-13,2.8,SHIBOR1W,Shibor1周利率,d
2018-06-13,2.589,SHIBORON,Shibor隔夜利率,d
2018-06-14,2.591,SHIBORON,Shibor隔夜利率,d
2018-06-14,2.809,SHIBOR1W,Shibor1周利率,d
2018-06-15,2.81,SHIBOR1W,Shibor1周利率,d
2018-06-15,2.592,SHIBORON,Shibor隔夜利率,d
2018-06-19,2.809,SHIBOR1W,Shibor1周利率,d
2018-06-19,2.59,SHIBORON,Shibor隔夜利率,d
2018-06-20,2.619,SHIBORON,Shibor隔夜利率,d
2018-06-20,2.822,SHIBOR1W,Shibor1周利率,d
2018-06-21,2.825,SHIBOR1W,Shibor1周利率,d
2018-06-21,2.593,SHIBORON,Shibor隔夜利率,d
2018-06-22,2.586,SHIBORON,Shibor隔夜利率,d
2018-06-22,2.819,SHIBOR1W,Shibor1周利率,d
2018-06-25,2.826,SHIBOR1W,Shibor1周利率,d
2018-06-25,2.564,SHIBORON,Shibor隔夜利率,d
2018-06-26,2.518,SHIBORON,Shibor隔夜利率,d
2018-06-26,2.831,SHIBOR1W,Shibor1周利率,d
2018-06-27,2.445,SHIBORON,Shibor隔夜利率,d
2018-06-27,2.834,SHIBOR1W,Shibor1周利率,d
2018-06-28,2.289,SHIBORON,Shibor隔夜利率,d
2018-06-28,2.841,SHIBOR1W,Shibor1周利率,d
2018-06-29,2.628,SHIBORON,Shibor隔夜利率,d
2018-06-29,2.862,SHIBOR1W,Shibor1周利率,d
2018-07-01,1776196.11,M2,M2货币供应量,m
2018-07-01,69530.59,M0,M0货币供应量,m
2018-07-01,536624.29,M1,M1货币供应量,m
2018-07-01,2.1,CPI,居民消费价格指数,m
2018-07-01,52.4,PMI,制造业PMI,m
2018-07-02,2.78,SHIBOR1W,Shibor1周利率,d
2018-07-02,2.519,SHIBORON,Shibor隔夜利率,d
2018-07-03,2.42,SHIBORON,Shibor隔夜利率,d
2018-07-03,2.719,SHIBOR1W,Shibor1周利率,d
2018-07-04,2.199,SHIBORON,Shibor隔夜利率,d
2018-07-04,2.662,SHIBOR1W,Shibor1周利率,d
2018-07-05,2.605,SHIBOR1W,Shibor1周利率,d
2018-07-05,2.132,SHIBORON,Shibor隔夜利率,d
2018-07-06,1.967,SHIBORON,Shibor隔夜利率,d
2018-07-06,2.588,SHIBOR1W,Shibor1周利率,d
2018-07-09,1.991,SHIBORON,Shibor隔夜利率,d
2018-07-09,2.602,SHIBOR1W,Shibor1周利率,d
2018-07-10,2.657,SHIBOR1W,Shibor1周利率,d
2018-07-10,2.308,SHIBORON,Shibor隔夜利率,d
2018-07-11,2.679,SHIBOR1W,Shibor1周利率,d
2018-07-11,2.406,SHIBORON,Shibor隔夜利率,d
2018-07-12,2.487,SHIBORON,Shibor隔夜利率,d
2018-07-12,2.686,SHIBOR1W,Shibor1周利率,d
2018-07-13,2.48,SHIBORON,Shibor隔夜利率,d
2018-07-13,2.686,SHIBOR1W,Shibor1周利率,d
2018-07-16,2.557,SHIBORON,Shibor隔夜利率,d
2018-07-16,2.699,SHIBOR1W,Shibor1周利率,d
2018-07-17,2.703,SHIBOR1W,Shibor1周利率,d
2018-07-17,2.591,SHIBORON,Shibor隔夜利率,d
2018-07-18,2.525,SHIBORON,Shibor隔夜利率,d
2018-07-18,2.702,SHIBOR1W,Shibor1周利率,d
2018-07-19,2.683,SHIBOR1W,Shibor1周利率,d
2018-07-19,2.416,SHIBORON,Shibor隔夜利率,d
2018-07-20,2.675,SHIBOR1W,Shibor1周利率,d
2018-07-20,2.346,SHIBORON,Shibor隔夜利率,d
2018-07-23,2.658,SHIBOR1W,Shibor1周利率,d
2018-07-23,2.362,SHIBORON,Shibor隔夜利率,d
2018-07-24,2.655,SHIBOR1W,Shibor1周利率,d
2018-07-24,2.353,SHIBORON,Shibor隔夜利率,d
2018-07-25,2.349,SHIBORON,Shibor隔夜利率,d
2018-07-25,2.667,SHIBOR1W,Shibor1周利率,d
2018-07-26,2.321,SHIBORON,Shibor隔夜利率,d
2018-07-26,2.66,SHIBOR1W,Shibor1周利率,d
2018-07-27,2.284,SHIBORON,Shibor隔夜利率,d
2018-07-27,2.654,SHIBOR1W,Shibor1周利率,d
2018-07-30,2.198,SHIBORON,Shibor隔夜利率,d
2018-07-30,2.651,SHIBOR1W,Shibor1周利率,d
2018-07-31,2.648,SHIBOR1W,Shibor1周利率,d
2018-07-31,2.066,SHIBORON,Shibor隔夜利率,d
2018-08-01,2.622,SHIBOR1W,Shibor1周利率,d
2018-08-01,69775.39,M0,M0货币供应量,m
2018-08-01,2.3,CPI,居民消费价格指数,m
2018-08-01,1788670.43,M2,M2货币供应量,m
2018-08-01,2.028,SHIBORON,Shibor隔夜利率,d
2018-08-01,538324.64,M1,M1货币供应量,m
2018-08-02,1.97,SHIBORON,Shibor隔夜利率,d
2018-08-02,2.584,SHIBOR1W,Shibor1周利率,d
2018-08-03,1.849,SHIBORON,Shibor隔夜利率,d
2018-08-03,2.525,SHIBOR1W,Shibor1周利率,d
2018-08-06,1.819,SHIBORON,Shibor隔夜利率,d
2018-08-06,2.469,SHIBOR1W,Shibor1周利率,d
2018-08-07,1.613,SHIBORON,Shibor隔夜利率,d
2018-08-07,2.386,SHIBOR1W,Shibor1周利率,d
2018-08-08,1.422,SHIBORON,Shibor隔夜利率,d
2018-08-08,2.345,SHIBOR1W,Shibor1周利率,d
2018-08-09,2.45,SHIBOR1W,Shibor1周利率,d
2018-08-09,1.622,SHIBORON,Shibor隔夜利率,d
2018-08-10,2.426,SHIBOR1W,Shibor1周利率,d
2018-08-10,1.826,SHIBORON,Shibor隔夜利率,d
2018-08-13,2.491,SHIBOR1W,Shibor1周利率,d
2018-08-13,2.113,SHIBORON,Shibor隔夜利率,d
2018-08-14,2.589,SHIBOR1W,Shibor1周利率,d
2018-08-14,2.328,SHIBORON,Shibor隔夜利率,d
2018-08-15,2.612,SHIBOR1W,Shibor1周利率,d
2018-08-15,2.345,SHIBORON,Shibor隔夜利率,d
2018-08-16,2.511,SHIBORON,Shibor隔夜利率,d
2018-08-16,2.637,SHIBOR1W,Shibor1周利率,d
2018-08-17,2.65,SHIBOR1W,Shibor1周利率,d
2018-08-17,2.58,SHIBORON,Shibor隔夜利率,d
2018-08-20,2.674,SHIBOR1W,Shibor1周利率,d
2018-08-20,2.625,SHIBORON,Shibor隔夜利率,d
2018-08-21,2.636,SHIBORON,Shibor隔夜利率,d
2018-08-21,2.681,SHIBOR1W,Shibor1周利率,d
2018-08-22,2.662,SHIBOR1W,Shibor1周利率,d
2018-08-22,2.538,SHIBORON,Shibor隔夜利率,d
2018-08-23,2.649,SHIBOR1W,Shibor1周利率,d
2018-08-23,2.454,SHIBORON,Shibor隔夜利率,d
2018-08-24,2.392,SHIBORON,Shibor隔夜利率,d
2018-08-24,2.612,SHIBOR1W,Shibor1周利率,d
2018-08-27,2.642,SHIBOR1W,Shibor1周利率,d
2018-08-27,2.44,SHIBORON,Shibor隔夜利率,d
2018-08-28,2.4255,SHIBORON,Shibor隔夜利率,d
2018-08-28,2.647,SHIBOR1W,Shibor1周利率,d
2018-08-29,2.3895,SHIBORON,Shibor隔夜利率,d
2018-08-29,2.646,SHIBOR1W,Shibor1周利率,d
2018-08-30,2.277,SHIBORON,Shibor隔夜利率,d
2018-08-30,2.64,SHIBOR1W,Shibor1周利率,d
2018-08-31,2.309,SHIBORON,Shibor隔夜利率,d
2018-08-31,2.633,SHIBOR1W,Shibor1周利率,d
2018-09-01,2.5,CPI,居民消费价格指数,m
2018-09-01,646710.9,GDP,国内生产总值,q
2018-09-01,71254.26,M0,M0货币供应量,m
2018-09-01,1801665.58,M2,M2货币供应量,m
2018-09-01,538574.08,M1,M1货币供应量,m
2018-09-03,2.621,SHIBOR1W,Shibor1周利率,d
2018-09-03,2.277,SHIBORON,Shibor隔夜利率,d
2018-09-04,2.195,SHIBORON,Shibor隔夜利率,d
2018-09-04,2.6,SHIBOR1W,Shibor1周利率,d
