date,value,indicator_code,indicator_name,frequency
2025-12-05,1.416,SHIBOR1W,Shibor1周利率,d
2025-12-05,1.301,SHIBORON,Shibor隔夜利率,d
2025-12-08,1.302,SHIBORON,Shibor隔夜利率,d
2025-12-08,1.426,SHIBOR1W,Shibor1周利率,d
2025-12-09,1.303,SHIBORON,Shibor隔夜利率,d
2025-12-09,1.431,SHIBOR1W,Shibor1周利率,d
2025-12-10,1.439,SHIBOR1W,Shibor1周利率,d
2025-12-10,1.298,SHIBORON,Shibor隔夜利率,d
2025-12-11,1.432,SHIBOR1W,Shibor1周利率,d
2025-12-11,1.283,SHIBORON,Shibor隔夜利率,d
2025-12-12,1.451,SHIBOR1W,Shibor1周利率,d
2025-12-12,1.279,SHIBORON,Shibor隔夜利率,d
2025-12-15,1.432,SHIBOR1W,Shibor1周利率,d
2025-12-15,1.274,SHIBORON,Shibor隔夜利率,d
2025-12-16,1.429,SHIBOR1W,Shibor1周利率,d
2025-12-16,1.276,SHIBORON,Shibor隔夜利率,d
2025-12-17,1.428,SHIBOR1W,Shibor1周利率,d
2025-12-17,1.275,SHIBORON,Shibor隔夜利率,d
2025-12-18,1.273,SHIBORON,Shibor隔夜利率,d
2025-12-18,1.426,SHIBOR1W,Shibor1周利率,d
2025-12-19,1.2733,SHIBORON,Shibor隔夜利率,d
2025-12-19,1.4311,SHIBOR1W,Shibor1周利率,d
2025-12-22,1.417,SHIBOR1W,Shibor1周利率,d
2025-12-22,1.272,SHIBORON,Shibor隔夜利率,d
2025-12-23,1.399,SHIBOR1W,Shibor1周利率,d
2025-12-23,1.272,SHIBORON,Shibor隔夜利率,d
2025-12-24,1.267,SHIBORON,Shibor隔夜利率,d
2025-12-24,1.385,SHIBOR1W,Shibor1周利率,d
2025-12-25,1.262,SHIBORON,Shibor隔夜利率,d
2025-12-25,1.4,SHIBOR1W,Shibor1周利率,d
2025-12-26,1.258,SHIBORON,Shibor隔夜利率,d
2025-12-26,1.448,SHIBOR1W,Shibor1周利率,d
2025-12-29,1.558,SHIBOR1W,Shibor1周利率,d
2025-12-29,1.248,SHIBORON,Shibor隔夜利率,d
